id,is_save,is_confirm,last_edited_time,created_time,continent,country,continent_name,name,latitude,longitude,updated_date,resource,resource_type,commodity_type,production,consumption,pct_total_production,pct_total_consumption,total_resource_type_production,total_resource_type_consumption,import_usd,export_usd,import_qty,export_qty
1362,True,True,2016-11-18 10:27:34.297597+00:00,2016-11-18 10:27:34.297629+00:00,Continent object,Netherlands,Europe,Netherlands,52,4,2016-11-18 10:27:34.297688+00:00,Natural Gas Futures,energy,gas,20826.9,0.0,0.219,0.0,95100.0,0.0,0.0,0.0,0.0,0.0
1363,True,True,2016-11-18 10:27:34.303401+00:00,2016-11-18 10:27:34.303431+00:00,Continent object,Netherlands,Europe,Netherlands,52,4,2016-11-18 10:27:34.303491+00:00,Propane Futures,energy,gas,20826.9,0.0,0.219,0.0,95100.0,0.0,0.0,0.0,0.0,0.0
1364,True,True,2016-11-18 10:27:34.308862+00:00,2016-11-18 10:27:34.308896+00:00,Continent object,Netherlands,Europe,Netherlands,52,4,2016-11-18 10:27:34.308954+00:00,RBOB Gasoline Futures,energy,gas,20826.9,0.0,0.219,0.0,95100.0,0.0,0.0,0.0,0.0,0.0
1365,True,True,2016-11-18 10:27:34.336873+00:00,2016-11-18 10:27:34.336906+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.336966+00:00,Soybean Oil Futures,Grain,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1366,True,True,2016-11-18 10:27:34.342477+00:00,2016-11-18 10:27:34.342506+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.342564+00:00,Brent Crude,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1367,True,True,2016-11-18 10:27:34.350688+00:00,2016-11-18 10:27:34.350721+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.350781+00:00,Brent Crude Oil Futures,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1368,True,True,2016-11-18 10:27:34.356216+00:00,2016-11-18 10:27:34.356245+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.356301+00:00,Crude Oil Futures,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1369,True,True,2016-11-18 10:27:34.364165+00:00,2016-11-18 10:27:34.364197+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.364258+00:00,Gulf Coast Diesel Futures,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1370,True,True,2016-11-18 10:27:34.372050+00:00,2016-11-18 10:27:34.372083+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.372142+00:00,Heating Oil,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1371,True,True,2016-11-18 10:27:34.379507+00:00,2016-11-18 10:27:34.379539+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.379601+00:00,Heating Oil Futures,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1372,True,True,2016-11-18 10:27:34.387840+00:00,2016-11-18 10:27:34.387871+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.387929+00:00,Light Crude,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1373,True,True,2016-11-18 10:27:34.393327+00:00,2016-11-18 10:27:34.393362+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.393421+00:00,MiNY Crude Oil Futures,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1374,True,True,2016-11-18 10:27:34.400482+00:00,2016-11-18 10:27:34.400513+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.400582+00:00,MiNY Heating Oil Futures,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1375,True,True,2016-11-18 10:27:34.410616+00:00,2016-11-18 10:27:34.410654+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.410717+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1376,True,True,2016-11-18 10:27:34.416638+00:00,2016-11-18 10:27:34.416668+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.416737+00:00,Singapore 380cst Fuel Oil Futures,energy,oil,83307.6,0.0,0.292,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1377,True,True,2016-11-18 10:27:34.428165+00:00,2016-11-18 10:27:34.428195+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.428252+00:00,Uranium,energy,nuclear,54777.6,0.0,0.192,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1378,True,True,2016-11-18 10:27:34.433992+00:00,2016-11-18 10:27:34.434019+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.434078+00:00,Uranium Futures,metal,nuclear,54777.6,0.0,0.192,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1379,True,True,2016-11-18 10:27:34.447846+00:00,2016-11-18 10:27:34.447892+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.447986+00:00,Ethanol Futures,energy,gas,44221.5,0.0,0.155,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1380,True,True,2016-11-18 10:27:34.469738+00:00,2016-11-18 10:27:34.469783+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.469899+00:00,Gasoline,energy,gas,44221.5,0.0,0.155,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1381,True,True,2016-11-18 10:27:34.481759+00:00,2016-11-18 10:27:34.481807+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.481908+00:00,Gulf Coast Gasoline Futures,energy,gas,44221.5,0.0,0.155,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1382,True,True,2016-11-18 10:27:34.490785+00:00,2016-11-18 10:27:34.490816+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.490877+00:00,MiNY Gasoline Futures,energy,gas,44221.5,0.0,0.155,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1383,True,True,2016-11-18 10:27:34.496459+00:00,2016-11-18 10:27:34.496489+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.496548+00:00,MiNY Natural Gas Futures,energy,gas,44221.5,0.0,0.155,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1384,True,True,2016-11-18 10:27:34.503118+00:00,2016-11-18 10:27:34.503146+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.503203+00:00,Natural Gas Futures,energy,gas,44221.5,0.0,0.155,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1385,True,True,2016-11-18 10:27:34.511889+00:00,2016-11-18 10:27:34.511921+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.511979+00:00,Propane Futures,energy,gas,44221.5,0.0,0.155,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1386,True,True,2016-11-18 10:27:34.518683+00:00,2016-11-18 10:27:34.518714+00:00,Continent object,Spain,Europe,Spain,40,-3,2016-11-18 10:27:34.518772+00:00,RBOB Gasoline Futures,energy,gas,44221.5,0.0,0.155,0.0,285300.0,0.0,0.0,0.0,0.0,0.0
1387,True,True,2016-11-18 10:27:34.549323+00:00,2016-11-18 10:27:34.549355+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.549414+00:00,Soybean Oil Futures,Grain,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1388,True,True,2016-11-18 10:27:34.564251+00:00,2016-11-18 10:27:34.564283+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.564344+00:00,Brent Crude,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1389,True,True,2016-11-18 10:27:34.572115+00:00,2016-11-18 10:27:34.572147+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.572219+00:00,Brent Crude Oil Futures,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1390,True,True,2016-11-18 10:27:34.581650+00:00,2016-11-18 10:27:34.581682+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.581740+00:00,Crude Oil Futures,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1391,True,True,2016-11-18 10:27:34.587064+00:00,2016-11-18 10:27:34.587094+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.587151+00:00,Gulf Coast Diesel Futures,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1392,True,True,2016-11-18 10:27:34.593727+00:00,2016-11-18 10:27:34.593757+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.593817+00:00,Heating Oil,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1393,True,True,2016-11-18 10:27:34.601201+00:00,2016-11-18 10:27:34.601247+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.601349+00:00,Heating Oil Futures,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1394,True,True,2016-11-18 10:27:34.609397+00:00,2016-11-18 10:27:34.609429+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.609526+00:00,Light Crude,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1395,True,True,2016-11-18 10:27:34.626850+00:00,2016-11-18 10:27:34.626903+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.627020+00:00,MiNY Crude Oil Futures,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1396,True,True,2016-11-18 10:27:34.652375+00:00,2016-11-18 10:27:34.652430+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.652559+00:00,MiNY Heating Oil Futures,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1397,True,True,2016-11-18 10:27:34.674870+00:00,2016-11-18 10:27:34.674916+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.675012+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1398,True,True,2016-11-18 10:27:34.690617+00:00,2016-11-18 10:27:34.690668+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.690777+00:00,Singapore 380cst Fuel Oil Futures,energy,oil,126503.9,0.0,0.479,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1399,True,True,2016-11-18 10:27:34.706590+00:00,2016-11-18 10:27:34.706623+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.706682+00:00,Uranium,energy,nuclear,12940.9,0.0,0.049,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1400,True,True,2016-11-18 10:27:34.713455+00:00,2016-11-18 10:27:34.713488+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.713545+00:00,Uranium Futures,metal,nuclear,12940.9,0.0,0.049,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1401,True,True,2016-11-18 10:27:34.729215+00:00,2016-11-18 10:27:34.729248+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.729306+00:00,Ethanol Futures,energy,gas,79758.2,0.0,0.302,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1402,True,True,2016-11-18 10:27:34.745024+00:00,2016-11-18 10:27:34.745056+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.745141+00:00,Gasoline,energy,gas,79758.2,0.0,0.302,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1403,True,True,2016-11-18 10:27:34.764057+00:00,2016-11-18 10:27:34.764090+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.764154+00:00,Gulf Coast Gasoline Futures,energy,gas,79758.2,0.0,0.302,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1404,True,True,2016-11-18 10:27:34.775393+00:00,2016-11-18 10:27:34.775442+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.775541+00:00,MiNY Gasoline Futures,energy,gas,79758.2,0.0,0.302,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1405,True,True,2016-11-18 10:27:34.787283+00:00,2016-11-18 10:27:34.787314+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.787379+00:00,MiNY Natural Gas Futures,energy,gas,79758.2,0.0,0.302,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1406,True,True,2016-11-18 10:27:34.800178+00:00,2016-11-18 10:27:34.800211+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.800270+00:00,Natural Gas Futures,energy,gas,79758.2,0.0,0.302,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1407,True,True,2016-11-18 10:27:34.805875+00:00,2016-11-18 10:27:34.805905+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.805962+00:00,Propane Futures,energy,gas,79758.2,0.0,0.302,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1408,True,True,2016-11-18 10:27:34.812225+00:00,2016-11-18 10:27:34.812278+00:00,Continent object,Turkey,Asia,Turkey,41,28,2016-11-18 10:27:34.812383+00:00,RBOB Gasoline Futures,energy,gas,79758.2,0.0,0.302,0.0,264100.0,0.0,0.0,0.0,0.0,0.0
1409,True,True,2016-11-18 10:27:34.850009+00:00,2016-11-18 10:27:34.850041+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.850098+00:00,Soybean Oil Futures,Grain,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1410,True,True,2016-11-18 10:27:34.856443+00:00,2016-11-18 10:27:34.856472+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.856531+00:00,Brent Crude,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1411,True,True,2016-11-18 10:27:34.863223+00:00,2016-11-18 10:27:34.863253+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.863311+00:00,Brent Crude Oil Futures,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1412,True,True,2016-11-18 10:27:34.868730+00:00,2016-11-18 10:27:34.868760+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.868818+00:00,Crude Oil Futures,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1413,True,True,2016-11-18 10:27:34.877908+00:00,2016-11-18 10:27:34.877939+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.878000+00:00,Gulf Coast Diesel Futures,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1414,True,True,2016-11-18 10:27:34.888080+00:00,2016-11-18 10:27:34.888111+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.888170+00:00,Heating Oil,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1415,True,True,2016-11-18 10:27:34.895542+00:00,2016-11-18 10:27:34.895587+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.895651+00:00,Heating Oil Futures,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1416,True,True,2016-11-18 10:27:34.905691+00:00,2016-11-18 10:27:34.905727+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.905793+00:00,Light Crude,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1417,True,True,2016-11-18 10:27:34.917222+00:00,2016-11-18 10:27:34.917254+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.917316+00:00,MiNY Crude Oil Futures,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1418,True,True,2016-11-18 10:27:34.924300+00:00,2016-11-18 10:27:34.924331+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.924389+00:00,MiNY Heating Oil Futures,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1419,True,True,2016-11-18 10:27:34.932342+00:00,2016-11-18 10:27:34.932372+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.932430+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1420,True,True,2016-11-18 10:27:34.940832+00:00,2016-11-18 10:27:34.940863+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.940921+00:00,Singapore 380cst Fuel Oil Futures,energy,oil,15131.6,0.0,0.209,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1421,True,True,2016-11-18 10:27:34.954672+00:00,2016-11-18 10:27:34.954704+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.954762+00:00,Uranium,energy,nuclear,5502.4,0.0,0.076,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1422,True,True,2016-11-18 10:27:34.962671+00:00,2016-11-18 10:27:34.962713+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.962776+00:00,Uranium Futures,metal,nuclear,5502.4,0.0,0.076,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1423,True,True,2016-11-18 10:27:34.974907+00:00,2016-11-18 10:27:34.974939+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.974997+00:00,Ethanol Futures,energy,gas,21647.6,0.0,0.299,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1424,True,True,2016-11-18 10:27:34.982770+00:00,2016-11-18 10:27:34.982806+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.982864+00:00,Gasoline,energy,gas,21647.6,0.0,0.299,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1425,True,True,2016-11-18 10:27:34.990185+00:00,2016-11-18 10:27:34.990246+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.990345+00:00,Gulf Coast Gasoline Futures,energy,gas,21647.6,0.0,0.299,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1426,True,True,2016-11-18 10:27:34.996251+00:00,2016-11-18 10:27:34.996278+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:34.996334+00:00,MiNY Gasoline Futures,energy,gas,21647.6,0.0,0.299,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1427,True,True,2016-11-18 10:27:35.008821+00:00,2016-11-18 10:27:35.008853+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:35.008916+00:00,MiNY Natural Gas Futures,energy,gas,21647.6,0.0,0.299,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1428,True,True,2016-11-18 10:27:35.017199+00:00,2016-11-18 10:27:35.017233+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:35.017295+00:00,Natural Gas Futures,energy,gas,21647.6,0.0,0.299,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1429,True,True,2016-11-18 10:27:35.023328+00:00,2016-11-18 10:27:35.023381+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:35.023486+00:00,Propane Futures,energy,gas,21647.6,0.0,0.299,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1430,True,True,2016-11-18 10:27:35.030114+00:00,2016-11-18 10:27:35.030145+00:00,Continent object,Chile,South America,Chile,-33,-70,2016-11-18 10:27:35.030207+00:00,RBOB Gasoline Futures,energy,gas,21647.6,0.0,0.299,0.0,72400.0,0.0,0.0,0.0,0.0,0.0
1431,True,True,2016-11-18 10:27:35.065925+00:00,2016-11-18 10:27:35.065981+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.066063+00:00,Soybean Oil Futures,Grain,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1432,True,True,2016-11-18 10:27:35.075145+00:00,2016-11-18 10:27:35.075196+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.075310+00:00,Brent Crude,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1433,True,True,2016-11-18 10:27:35.088595+00:00,2016-11-18 10:27:35.088641+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.088754+00:00,Brent Crude Oil Futures,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1434,True,True,2016-11-18 10:27:35.096229+00:00,2016-11-18 10:27:35.096261+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.096322+00:00,Crude Oil Futures,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1435,True,True,2016-11-18 10:27:35.101826+00:00,2016-11-18 10:27:35.101857+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.101918+00:00,Gulf Coast Diesel Futures,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1436,True,True,2016-11-18 10:27:35.117619+00:00,2016-11-18 10:27:35.117670+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.117776+00:00,Heating Oil,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1437,True,True,2016-11-18 10:27:35.126472+00:00,2016-11-18 10:27:35.126520+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.126624+00:00,Heating Oil Futures,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1438,True,True,2016-11-18 10:27:35.136212+00:00,2016-11-18 10:27:35.136264+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.136375+00:00,Light Crude,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1439,True,True,2016-11-18 10:27:35.145583+00:00,2016-11-18 10:27:35.145635+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.145749+00:00,MiNY Crude Oil Futures,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1440,True,True,2016-11-18 10:27:35.152856+00:00,2016-11-18 10:27:35.152901+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.152994+00:00,MiNY Heating Oil Futures,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1441,True,True,2016-11-18 10:27:35.162393+00:00,2016-11-18 10:27:35.162427+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.162489+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1442,True,True,2016-11-18 10:27:35.168652+00:00,2016-11-18 10:27:35.168685+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.168746+00:00,Singapore 380cst Fuel Oil Futures,energy,oil,11132.955,0.0,0.285,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1443,True,True,2016-11-18 10:27:35.186076+00:00,2016-11-18 10:27:35.186110+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.186171+00:00,Uranium,energy,nuclear,0.0,0.0,0.0,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1444,True,True,2016-11-18 10:27:35.198404+00:00,2016-11-18 10:27:35.198436+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.198499+00:00,Uranium Futures,metal,nuclear,0.0,0.0,0.0,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1445,True,True,2016-11-18 10:27:35.212333+00:00,2016-11-18 10:27:35.212366+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.212425+00:00,Ethanol Futures,energy,gas,27812.856,0.0,0.712,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1446,True,True,2016-11-18 10:27:35.222389+00:00,2016-11-18 10:27:35.222441+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.222552+00:00,Gasoline,energy,gas,27812.856,0.0,0.712,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1447,True,True,2016-11-18 10:27:35.229856+00:00,2016-11-18 10:27:35.229906+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.230019+00:00,Gulf Coast Gasoline Futures,energy,gas,27812.856,0.0,0.712,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1448,True,True,2016-11-18 10:27:35.236759+00:00,2016-11-18 10:27:35.236790+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.236849+00:00,MiNY Gasoline Futures,energy,gas,27812.856,0.0,0.712,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1449,True,True,2016-11-18 10:27:35.242416+00:00,2016-11-18 10:27:35.242461+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.242570+00:00,MiNY Natural Gas Futures,energy,gas,27812.856,0.0,0.712,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1450,True,True,2016-11-18 10:27:35.248403+00:00,2016-11-18 10:27:35.248453+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.248520+00:00,Natural Gas Futures,energy,gas,27812.856,0.0,0.712,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1451,True,True,2016-11-18 10:27:35.254626+00:00,2016-11-18 10:27:35.254656+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.254714+00:00,Propane Futures,energy,gas,27812.856,0.0,0.712,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1452,True,True,2016-11-18 10:27:35.261427+00:00,2016-11-18 10:27:35.261457+00:00,Continent object,Hong Kong,Asia,Hong Kong,22,114,2016-11-18 10:27:35.261518+00:00,RBOB Gasoline Futures,energy,gas,27812.856,0.0,0.712,0.0,39063.0,0.0,0.0,0.0,0.0,0.0
1453,True,True,2016-11-18 10:27:35.291868+00:00,2016-11-18 10:27:35.291901+00:00,Continent object,Mexico,North America,Mexico,25,-100,2016-11-18 10:27:35.291963+00:00,Soybean Oil Futures,Grain,oil,155020.8,0.0,0.528,0.0,293600.0,0.0,0.0,0.0,0.0,0.0
