Date,Close,High,Low,Open,Volume,timestamp,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-09-20 09:45:00,2.48,2.48,2.48,2.48,3708.0,20171010 12:41:04 700519,-0.004016064257028162,0,0,2.391376,1,2.430197083115065,0.005149725156727847,2.40012783446712,1
2017-09-20 09:55:00,2.48,2.4864,2.4864,2.48,5514.0,20171010 12:41:04 700519,0.0,0,0,2.3992659200000004,1,2.4401576664920523,0.0040986730854846165,2.4077347073750137,1
2017-09-20 10:00:00,2.441,2.47,2.48,2.441,8914.0,20171010 12:41:04 700519,-0.015725806451612923,0,0,2.4065246464000003,1,2.4403261331936417,6.903926902057655e-05,2.410902830482155,1
2017-09-20 10:05:00,2.4801,2.4685,2.52,2.45,32236.0,20171010 12:41:04 700519,0.01601802539942665,1,1,2.413202674688,1,2.4482809065549134,0.003259717319365585,2.4174930371029024,1
2017-09-20 10:10:00,2.49,2.48,2.52,2.48,36986.0,20171010 12:41:04 700519,0.003991774525220704,1,1,2.4193464607129602,1,2.456624725243931,0.003408031597468275,2.4243984621407213,1
2017-09-20 10:15:00,2.51,2.52,2.52,2.51,38586.0,20171010 12:41:04 700519,0.008032128514056103,1,1,2.4249987438559235,1,2.4672997801951446,0.004345415415516474,2.4325509895558906,1
2017-09-20 10:20:00,2.52,2.512,2.63,2.512,41086.0,20171010 12:41:04 700519,0.003984063745019917,1,1,2.436398894593213,1,2.4778398241561157,0.004271894337921633,2.440879466741044,1
2017-09-20 10:25:00,2.5401,2.5489,2.5505,2.5401,43242.0,20171010 12:41:04 700519,0.007976190476190359,1,1,2.4464310272420273,1,2.4902918593248926,0.005025359204975155,2.450329041337135,1
2017-09-20 10:30:00,2.61,2.61,2.61,2.61,43483.0,20171010 12:41:04 700519,0.027518601629857198,1,1,2.462826062883303,1,2.514233487459914,0.009613984820844301,2.465535799305027,1
2017-09-20 10:35:00,2.599,2.57,2.599,2.57,47298.0,20171010 12:41:04 700519,-0.004214559386973016,0,0,2.4922608503066424,1,2.5311867899679314,0.006742930834615857,2.478246675561691,1
2017-09-20 10:40:00,2.56,2.56,2.56,2.56,47718.0,20171010 12:41:04 699519,-0.015005771450557925,0,0,2.5158086802453137,1,2.536949431974345,0.002276656163525015,2.4860327064605774,1
2017-09-20 10:50:00,2.5601,2.56,2.5601,2.56,48641.0,20171010 12:41:04 699519,3.906249999996447e-05,0,0,2.534646944196251,1,2.541579545579476,0.0018250713028709065,2.4930867344167127,1
2017-09-20 10:55:00,2.56,2.59,2.59,2.56,49161.0,20171010 12:41:04 699519,-3.9060974180604724e-05,0,0,2.5497175553570006,1,2.545263636463581,0.0014495280663211485,2.4994594263770256,1
2017-09-20 11:00:00,2.56,2.5601,2.5601,2.56,49761.0,20171010 12:41:04 699519,0.0,0,0,2.61,-1,2.5482109091708645,0.0011579439807574143,2.5052251952934994,1
2017-09-20 11:05:00,2.6,2.6,2.6,2.6,49862.0,20171010 12:41:04 699519,0.015625,1,1,2.6080039999999998,-1,2.5585687273366915,0.004064741316564424,2.514251367170309,1
2017-09-20 11:10:00,2.6,2.6,2.6,2.6,50012.0,20171010 12:41:04 699519,0.0,0,0,2.60608784,-1,2.566854981869353,0.003238628864696169,2.52241790363028,1
2017-09-20 11:20:00,2.6,2.59,2.6,2.59,50262.0,20171010 12:41:04 699519,0.0,0,0,2.6042483264,-1,2.5734839854954825,0.00258253920574103,2.5298066747131105,1
2017-09-20 11:30:00,2.5601,2.5899,2.5899,2.5601,50712.0,20171010 12:41:04 699519,-0.015346153846153898,0,0,2.6024823933440002,-1,2.570807188396386,-0.0010401452327597482,2.532691753311862,1
2017-09-20 11:35:00,2.55,2.56,2.57,2.505,54052.0,20171010 12:41:04 699519,-0.003945158392250292,0,0,2.6007870976102403,-1,2.5666457507171088,-0.0016187280392166992,2.5343401577583515,1
2017-09-20 11:50:00,2.51,2.56,2.56,2.51,55508.0,20171010 12:41:04 699519,-0.015686274509803977,0,0,2.599159613705831,-1,2.555316600573687,-0.004413990571256798,2.5320220474956514,1
2017-09-20 12:05:00,2.5301,2.5585,2.5585,2.5301,56008.0,20171010 12:41:04 699519,0.00800796812749005,1,1,2.5960268446093644,-1,2.5502732804589496,-0.0019736576335023237,2.5318389953532083,1
2017-09-20 12:10:00,2.57,2.58,2.58,2.53,56822.0,20171010 12:41:04 699519,0.01577012766293806,1,1,2.591523623256241,-1,2.55421862436716,0.0015470278963594097,2.5354733767481408,1
2017-09-20 12:30:00,2.57,2.53,2.57,2.53,57103.0,20171010 12:41:04 699519,0.0,0,0,2.587560788465492,-1,2.5573748994937278,0.001235710638258336,2.538761626581651,1
2017-09-20 12:40:00,2.5301,2.5639,2.5639,2.5301,57918.0,20171010 12:41:04 699519,-0.015525291828793697,0,0,2.584073493849633,-1,2.551919919594982,-0.002133038804684184,2.537936709764351,1
2017-09-20 12:55:00,2.53,2.53,2.53,2.53,58031.0,20171010 12:41:04 698519,-3.952412948116102e-05,0,0,2.581004674587677,-1,2.547535935675986,-0.0017179159445144254,2.5371808326439367,1
2017-09-20 13:05:00,2.5301,2.55,2.55,2.5301,58231.0,20171010 12:41:04 698519,3.952569169962672e-05,0,0,2.5728439266536487,-1,2.5440487485407886,-0.001368847083317748,2.5365064676302285,1
2017-09-20 13:20:00,2.5301,2.55,2.55,2.5301,59131.0,20171010 12:41:04 698519,0.0,0,0,2.565988898389065,-1,2.541258998832631,-0.0010965787152301676,2.535896327855921,1
2017-09-20 13:50:00,2.5361,2.5361,2.5361,2.5361,59363.0,20171010 12:41:04 698519,0.0023714477688627777,1,1,2.5602306746468146,-1,2.5402271990661047,-0.0004060191294945614,2.535915725202976,1
2017-09-20 13:55:00,2.546,2.5458,2.546,2.5458,59613.0,20171010 12:41:04 698519,0.003903631560269627,1,1,2.5553937667033244,-1,2.5413817592528836,0.00045451059936807425,2.536876132326502,1
2017-09-20 14:00:00,2.5458,2.5458,2.5458,2.5401,59923.0,20171010 12:41:04 698519,-7.855459544381382e-05,0,0,2.5513307640307925,-1,2.542265407402307,0.0003477038214374506,2.537726024485883,1
2017-09-20 14:05:00,2.55,2.55,2.55,2.55,60023.0,20171010 12:41:04 698519,0.001649776101814826,1,1,2.53,1,2.5438123259218455,0.0006084803400283612,2.538894974534846,1
2017-09-20 14:15:00,2.55,2.55,2.55,2.55,60123.0,20171010 12:41:04 698519,0.0,0,0,2.5307999999999997,1,2.5450498607374765,0.0004864882534849624,2.539952596007718,1
2017-09-20 14:25:00,2.5,2.544,2.544,2.5,63358.0,20171010 12:41:04 698519,-0.019607843137254832,0,0,2.5315679999999996,-1,2.5360398885899813,-0.0035401947468661765,2.5361475868641254,0
2017-09-20 14:30:00,2.5,2.5263,2.5263,2.5,64654.0,20171010 12:41:04 698519,0.0,0,0,2.55,-1,2.5288319108719852,-0.0028422178020250932,2.5327049595437328,0
2017-09-20 14:40:00,2.5001,2.5264,2.5264,2.5,67155.0,20171010 12:41:04 698519,4.0000000000040004e-05,0,0,2.5490519999999997,-1,2.5230855286975884,-0.002272346433818684,2.5295997253014724,0
2017-09-20 14:45:00,2.5,2.5,2.5,2.5,67255.0,20171010 12:41:04 698519,-3.999840006407851e-05,0,0,2.5481419199999995,-1,2.5184684229580707,-0.0018299442040321523,2.526780703844189,0
2017-09-20 15:00:00,2.51,2.54,2.54,2.51,67590.0,20171010 12:41:04 698519,0.0040000000000000036,1,1,2.5442905663999995,-1,2.5167747383664567,-0.0006725057881109553,2.525182541573314,0
2017-09-20 15:25:00,2.54,2.54,2.54,2.54,67690.0,20171010 12:41:04 698519,0.01195219123505975,1,1,2.5407473210879994,-1,2.5214197906931655,0.0018456369002350925,2.526593728090141,0
2017-09-20 15:35:00,2.54,2.54,2.54,2.54,67832.0,20171010 12:41:04 697520,0.0,0,0,2.5,1,2.5251358325545326,0.001473789440014528,2.52787051589108,0
2017-09-20 15:40:00,2.5101,2.534,2.54,2.5101,69032.0,20171010 12:41:04 697520,-0.011771653543307115,0,0,2.5016,1,2.522128666043626,-0.0011908929698504211,2.5261780858062153,0
2017-09-20 15:45:00,2.5161,2.5161,2.5161,2.5161,69132.0,20171010 12:41:04 697520,0.0023903430142224735,1,1,2.503136,1,2.5209229328349005,-0.0004780617360876649,2.525218268110385,0
2017-09-20 15:50:00,2.54,2.52,2.54,2.51,71232.0,20171010 12:41:04 697520,0.009498827550574296,1,1,2.50461056,1,2.5247383462679203,0.0015134986410429985,2.5266260520998722,0
2017-09-20 16:00:00,2.53,2.5274,2.53,2.5274,71682.0,20171010 12:41:04 697520,-0.003937007874015852,0,0,2.5060261376,1,2.5257906770143363,0.00041680784385911274,2.526947380471313,0
2017-09-20 16:05:00,2.53,2.53,2.53,2.53,71922.0,20171010 12:41:04 697520,0.0,0,0,2.5073850920960004,1,2.526632541611469,0.0003333073499693917,2.527238106140712,0
2017-09-21 09:55:00,2.54,2.54,2.54,2.54,136.0,20171010 12:41:04 697520,0.0039525691699606735,1,1,2.5086896884121606,1,2.5293060332891755,0.0010581244536655987,2.5284535246035014,1
2017-09-21 10:00:00,2.54,2.54,2.54,2.54,308.0,20171010 12:41:04 697520,0.0,0,0,2.509942100875674,1,2.5314448266313403,0.0008456048078071543,2.5295531889269776,1
2017-09-21 10:10:00,2.54,2.54,2.54,2.54,465.0,20171010 12:41:04 697520,0.0,0,0,2.511144416840647,1,2.5331558613050724,0.0006759122915622751,2.5305481233148845,1
2017-09-21 11:35:00,2.54,2.53,2.54,2.53,3954.0,20171010 12:41:04 697520,0.0,0,0,2.512298640167021,1,2.534524689044058,0.0005403645941788326,2.5314483020468,1
2017-09-21 11:45:00,2.54,2.54,2.54,2.54,4164.0,20171010 12:41:04 697520,0.0,0,0,2.51340669456034,1,2.5356197512352465,0.00043205820638569925,2.5322627494709145,1
2017-09-21 12:00:00,2.5274,2.525,2.54,2.521,14179.0,20171010 12:41:04 697520,-0.004960629921259785,0,0,2.5144704267779265,1,2.5339758009881974,-0.0006483425782782826,2.5317996304736847,1
2017-09-21 12:05:00,2.54,2.53,2.54,2.53,15191.0,20171010 12:41:04 697520,0.004985360449473841,1,1,2.5154916097068094,1,2.535180640790558,0.00047547407591297386,2.5325806180476196,1
2017-09-21 12:20:00,2.5501,2.5501,2.5501,2.5501,15301.0,20171010 12:41:04 696519,0.003976377952755961,1,1,2.516471945318537,1,2.5381645126324464,0.0011769858896357732,2.534249130614513,1
2017-09-21 12:25:00,2.5501,2.55,2.5501,2.55,16521.0,20171010 12:41:04 696519,0.0,0,0,2.519162189693054,1,2.540551610105957,0.000940481777926605,2.5357587372226544,1
2017-09-21 12:30:00,2.5401,2.56,2.5605,2.54,18021.0,20171010 12:41:04 696519,-0.0039214148464766785,0,0,2.5216372145176096,1,2.5404612880847655,-3.555213003048063e-05,2.536172190820497,1
2017-09-21 12:45:00,2.5557,2.5557,2.5557,2.5557,18231.0,20171010 12:41:04 696519,0.0061414904925003455,1,1,2.5262407487754963,1,2.5435090304678125,0.0011996807026115608,2.5380319821709256,1
2017-09-21 12:50:00,2.5501,2.5501,2.5501,2.5501,18336.0,20171010 12:41:04 696519,-0.002191180498493539,0,0,2.530291858922437,1,2.54482722437425,0.0005182580013074478,2.539181317202266,1
2017-09-21 13:05:00,2.5501,2.563,2.563,2.5501,19947.0,20171010 12:41:04 696519,0.0,0,0,2.5338568358517444,1,2.5458817794994,0.00041439163926315636,2.5402211917544313,1
2017-09-21 13:20:00,2.5501,2.5501,2.5501,2.5501,20067.0,20171010 12:41:04 696519,0.0,0,0,2.5385197421154655,1,2.5467254235995203,0.00033137599197008427,2.5411620306349616,1
2017-09-21 13:25:00,2.5501,2.5501,2.56,2.5501,21947.0,20171010 12:41:04 696519,0.0,0,0,2.542436583376991,1,2.547400338879616,0.0002650129746386565,2.5420132658125842,1
2017-09-21 13:35:00,2.5501,2.5501,2.5501,2.5501,22057.0,20171010 12:41:04 696519,0.0,0,0,2.5457267300366726,1,2.547940271103693,0.00021195420909547735,2.5427834309732904,1
2017-09-21 13:40:00,2.57,2.57,2.57,2.57,22167.0,20171010 12:41:04 696519,0.007803615544488274,1,1,2.548490453230805,1,2.552352216882954,0.0017315734710492414,2.54537548516631,1
2017-09-21 13:45:00,2.569,2.56,2.57,2.56,24391.0,20171010 12:41:04 696519,-0.00038910505836575737,0,0,2.5501,1,2.5556817735063633,0.001304505154651192,2.547625438959995,1
2017-09-21 14:05:00,2.5701,2.59,2.59,2.5701,26776.0,20171010 12:41:04 696519,0.0004281821720513168,0,0,2.55408,1,2.558565418805091,0.0011283272153133073,2.5497658733447572,1
2017-09-21 14:10:00,2.59,2.571,2.59,2.571,27086.0,20171010 12:41:04 696519,0.007742889381735951,1,1,2.561264,1,2.5648523350440726,0.0024572036316812262,2.553597694930971,1
2017-09-21 14:25:00,2.58,2.58,2.58,2.58,27263.0,20171010 12:41:04 696519,-0.0038610038610037423,0,0,2.5670112,1,2.567881868035258,0.001181172479129744,2.5561122001756402,1
2017-09-21 14:30:00,2.6,2.6,2.6,2.6,27402.0,20171010 12:41:04 695518,0.007751937984496138,1,1,2.57160896,1,2.5743054944282067,0.002501527220901023,2.560291990635103,1
2017-09-21 14:40:00,2.585,2.59,2.5999,2.585,27998.0,20171010 12:41:04 695518,-0.00576923076923086,0,0,2.577287168,1,2.5764443955425653,0.0008308653028896718,2.562645134384141,1
2017-09-21 14:45:00,2.57,2.57,2.57,2.57,28512.0,20171010 12:41:04 695518,-0.005802707930367523,0,0,2.6,-1,2.575155516434052,-0.0005002549679484769,2.5633455977761277,1
2017-09-21 14:50:00,2.58,2.58,2.58,2.58,28646.0,20171010 12:41:04 695518,0.0038910505836575737,1,1,2.5988,-1,2.576124413147242,0.0003762478448414708,2.5649317313212583,1
2017-09-21 15:00:00,2.5762,2.5762,2.5762,2.5762,28896.0,20171010 12:41:04 695518,-0.0014728682170542795,0,0,2.5976480000000004,-1,2.5761395305177937,5.8682610493132614e-06,2.5660048997668525,1
2017-09-21 15:10:00,2.59,2.59,2.59,2.5801,29401.0,20171010 12:41:04 695518,0.00535672696219236,1,1,2.5965420800000003,-1,2.5789116244142347,0.0010760651213188588,2.5682901474081046,1
2017-09-21 15:30:00,2.5862,2.58,2.5862,2.58,29686.0,20171010 12:41:04 695518,-0.0014671814671814998,0,0,2.5954803968,-1,2.580369299531388,0.0005652287978206161,2.5699958476549516,1
2017-09-21 15:45:00,2.6,2.6,2.6,2.6,29865.0,20171010 12:41:04 695518,0.005336014229371466,1,1,2.57,1,2.58429543962511,0.0015215419337206715,2.5728533859735276,1
2017-09-21 15:50:00,2.59,2.6,2.6,2.59,30980.0,20171010 12:41:04 695518,-0.0038461538461539435,0,0,2.5711999999999997,1,2.5854363517000882,0.00044147896462787273,2.5744863968331915,1
2017-09-21 16:00:00,2.5801,2.58,2.5976,2.58,33778.0,20171010 12:41:04 695518,-0.003822393822393799,0,0,2.5723519999999995,1,2.5843690813600704,-0.0004128008563490937,2.5750210257062207,1
2017-09-22 09:35:00,2.58,2.58,2.58,2.58,103.0,20171010 12:41:04 695518,-3.875818766707617e-05,0,0,2.5734579199999996,1,2.5834952650880565,-0.00033811589773158346,2.5754952137341998,1
2017-09-22 10:10:00,2.5937,2.5937,2.5937,2.5937,938.0,20171010 12:41:04 695518,0.005310077519379952,1,1,2.5745196031999997,1,2.585536212070445,0.000789994473753719,2.5772290029023712,1
2017-09-22 10:15:00,2.59,2.5999,2.5999,2.59,1738.0,20171010 12:41:04 695518,-0.0014265335235379428,0,0,2.575538819072,1,2.586428969656356,0.00034528914417952805,2.5784452883402404,1
2017-09-22 10:20:00,2.5948,2.5948,2.5948,2.5948,1937.0,20171010 12:41:04 694519,0.0018532818532819295,1,1,2.57651726630912,1,2.5881031757250845,0.0006473040970274013,2.580002879926884,1
2017-09-22 10:25:00,2.586,2.586,2.586,2.586,2611.0,20171010 12:41:04 694519,-0.003391398180977445,0,0,2.5774565756567553,1,2.5876825405800674,-0.00016252642049296995,2.5805740342195618,1
2017-09-22 10:30:00,2.5801,2.5801,2.5801,2.5801,2711.0,20171010 12:41:04 694519,-0.002281515854601679,0,0,2.578358312630485,1,2.586166032464054,-0.0005860487491148314,2.580528888103413,1
2017-09-22 10:55:00,2.581,2.581,2.581,2.581,3094.0,20171010 12:41:04 694519,0.0003488236890043517,0,0,2.5792239801252657,1,2.585132825971243,-0.000399512823167969,2.580573755903088,1
2017-09-22 11:05:00,2.585,2.585,2.585,2.58,3564.0,20171010 12:41:04 694519,0.0015497869043006318,1,1,2.580055020920255,1,2.5851062607769943,-1.0276142866638693e-05,2.580995302959937,1
2017-09-22 11:10:00,2.6,2.6,2.6,2.6,3664.0,20171010 12:41:04 694519,0.005802707930367523,1,1,2.580852820083445,1,2.5880850086215954,0.0011522728832453755,2.5828052741066094,1
2017-09-22 11:20:00,2.5948,2.5948,2.5948,2.5948,4091.0,20171010 12:41:04 694519,-0.0020000000000000018,0,0,2.581618707280107,1,2.5894280068972764,0.0005189158281924122,2.583947628953599,1
2017-09-22 11:25:00,2.57,2.581,2.581,2.57,6862.0,20171010 12:41:04 694519,-0.009557576691845426,0,0,2.6,-1,2.585542405517821,-0.0015005635874431045,2.5826192833389707,1
2017-09-22 11:30:00,2.5301,2.57,2.57,2.5301,9530.0,20171010 12:41:04 694519,-0.015525291828793697,0,0,2.59924,-1,2.574453924414257,-0.004288647937044088,2.5776174468304975,0
2017-09-22 11:45:00,2.5177,2.53,2.53,2.48,13124.0,20171010 12:41:04 694519,-0.0049009920556499775,0,0,2.5969008,-1,2.5631031395314054,-0.004409006809253269,2.5719110233228313,0
2017-09-22 11:55:00,2.5,2.5099,2.5099,2.5,14264.0,20171010 12:41:04 694519,-0.007030225999920536,0,0,2.588872704,-1,2.550482511625124,-0.004923964124435742,2.5650623544349425,0
2017-09-22 12:10:00,2.5079,2.5079,2.5079,2.5079,14668.0,20171010 12:41:04 694519,0.0031599999999998296,1,1,2.57623707136,-1,2.5419660093000993,-0.003339172994210493,2.559618320679234,0
2017-09-22 12:15:00,2.49,2.4901,2.4901,2.49,15557.0,20171010 12:41:04 694519,-0.007137445671677289,0,0,2.562569657088,-1,2.5315728074400794,-0.0040886470637274686,2.5529880044240687,0
2017-09-22 12:20:00,2.4801,2.49,2.4964,2.4801,16615.0,20171010 12:41:04 694519,-0.003975903614457876,0,0,2.5480757256704,-1,2.5212782459520637,-0.004066468662390799,2.5460462897170144,0
2017-09-22 12:30:00,2.4801,2.4801,2.4801,2.4801,16746.0,20171010 12:41:04 693519,0.0,0,0,2.53648058053632,-1,2.513042596761651,-0.003266457878512541,2.5397656906963464,0
2017-09-22 12:45:00,2.4901,2.5179,2.5179,2.4901,17452.0,20171010 12:41:04 693519,0.004032095480020814,1,1,2.525204464429056,-1,2.508454077409321,-0.0018258820436402035,2.535035624915742,0
2017-09-22 13:00:00,2.4901,2.4901,2.4901,2.4901,17552.0,20171010 12:41:04 693519,0.0,0,0,2.5179,-1,2.504783261927457,-0.0014633775897765489,2.530756041590433,0
2017-09-22 13:05:00,2.4801,2.505,2.505,2.4801,18358.0,20171010 12:41:04 693519,-0.004015902975784025,0,0,2.5179,-1,2.4998466095419656,-0.001970890040878248,2.5259316566770584,0
2017-09-22 13:15:00,2.4892,2.485,2.5,2.485,19363.0,20171010 12:41:04 693519,0.003669206886818932,1,1,2.5103400000000002,-1,2.4977172876335723,-0.0008517810253899638,2.522433403660196,0
2017-09-22 13:25:00,2.5001,2.5095,2.5199,2.5001,25465.0,20171010 12:41:04 693519,0.004378916921099263,1,1,2.4801,1,2.498193830106858,0.00019079119788512067,2.5203064128354153,0
2017-09-22 13:35:00,2.5001,2.5001,2.5001,2.5001,25565.0,20171010 12:41:04 693519,0.0,0,0,2.4812760000000003,1,2.4985750640854865,0.00015260384283788397,2.518381992565376,0
2017-09-22 13:40:00,2.5172,2.52,2.52,2.4801,29040.0,20171010 12:41:04 693519,0.006839726410943436,1,1,2.48240496,1,2.502300051268389,0.0014908446163757194,2.518269421844864,0
2017-09-22 13:55:00,2.4801,2.4801,2.4801,2.4801,29141.0,20171010 12:41:04 693519,-0.014738598442713968,0,0,2.52,-1,2.4978600410147114,-0.001774371643171735,2.51463423881202,0
2017-09-22 14:00:00,2.5002,2.5002,2.5002,2.5002,29334.0,20171010 12:41:04 693519,0.008104511914841961,1,1,2.52,-1,2.498328032811769,0.00018735709342143636,2.513259549401351,0
2017-09-22 14:10:00,2.4801,2.4801,2.4801,2.4801,29504.0,20171010 12:41:04 693519,-0.008039356851451851,0,0,2.518404,-1,2.4946824262494154,-0.0014592185311432804,2.510101497077413,0
2017-09-22 14:15:00,2.4999,2.4999,2.4999,2.4999,29658.0,20171010 12:41:04 693519,0.007983549050441408,1,1,2.51687184,-1,2.4957259409995323,0.0004182956271856497,2.509129925927183,0
2017-09-22 14:20:00,2.48,2.48,2.48,2.48,29764.0,20171010 12:41:04 693519,-0.007960318412736478,0,0,2.5154009663999997,-1,2.492580752799626,-0.001260229798567769,2.5063556472674513,0
2017-09-22 14:40:00,2.4701,2.481,2.481,2.4701,37160.0,20171010 12:41:04 693519,-0.003991935483871001,0,0,2.5125688890879996,-1,2.488084602239701,-0.0018038133989741745,2.502902728480075,0
2017-09-22 14:50:00,2.4701,2.48,2.48,2.4701,39264.0,20171010 12:41:04 692519,0.0,0,0,2.50996337796096,-1,2.484487681791761,-0.0014456584172025666,2.4997786591010205,0
2017-09-22 15:05:00,2.4701,2.4701,2.4701,2.4701,39366.0,20171010 12:41:04 692519,0.0,0,0,2.507566307724083,-1,2.4816101454334087,-0.0011582010969267698,2.4969521201390186,0
2017-09-22 15:15:00,2.48,2.47,2.48,2.4601,40760.0,20171010 12:41:04 692519,0.00400793490142104,1,1,2.5030703507971928,-1,2.481288116346727,-0.00012976618719673372,2.495337632506731,0
2017-09-22 15:20:00,2.4601,2.4601,2.4687,2.4601,42161.0,20171010 12:41:04 692519,-0.008024193548387015,0,0,2.4991139087015295,-1,2.477050493077382,-0.0017078320092809296,2.49198166750609,0
2017-09-22 15:30:00,2.4701,2.477,2.477,2.4701,42365.0,20171010 12:41:04 692519,0.004064875411568636,1,1,2.494247683309285,-1,2.4756603944619053,-0.0005611910695245692,2.4898976991721766,0
2017-09-22 15:40:00,2.471,2.4701,2.471,2.4701,42567.0,20171010 12:41:04 692519,0.0003643577183110036,0,0,2.4901600539797992,-1,2.474728315569524,-0.0003764970730502082,2.488097918298636,0
2017-09-22 15:45:00,2.4701,2.4701,2.4701,2.4701,42701.0,20171010 12:41:04 692519,-0.0003642250101174582,0,0,2.4867264453430313,-1,2.4738026524556194,-0.0003740463581722864,2.486383830841623,0
2017-09-22 15:50:00,2.48,2.48,2.48,2.48,43003.0,20171010 12:41:04 692519,0.00400793490142104,1,1,2.4838422140881464,-1,2.4750421219644956,0.0005010381517887019,2.485775846951945,0
2017-09-22 15:55:00,2.475,2.475,2.475,2.475,43310.0,20171010 12:41:04 692519,-0.002016129032258007,0,0,2.481419459834043,-1,2.4750336975715963,-3.4037371826611817e-06,2.4847495758136646,0
2017-09-22 16:00:00,2.475,2.4701,2.475,2.4701,43920.0,20171010 12:41:04 692519,0.0,0,0,2.48,-1,2.4750269580572772,-2.7229990143817773e-06,2.4838210447837916,0
2017-09-22 16:05:00,2.48,2.48,2.48,2.48,47189.0,20171010 12:41:04 692519,0.002020202020202033,1,1,2.4687,1,2.4760215664458216,0.0004018575980784256,2.4834571357567636,0
2017-09-25 09:35:00,2.45,2.45,2.45,2.45,698.0,20171010 12:41:04 692519,-0.012096774193548265,0,0,2.48,-1,2.4708172531566572,-0.002101885282297822,2.480270741875167,0
2017-09-25 09:45:00,2.4484,2.4484,2.4484,2.4484,1720.0,20171010 12:41:04 692519,-0.000653061224489937,0,0,2.48,-1,2.466333802525326,-0.00181456181172579,2.477235433125151,0
2017-09-25 09:50:00,2.45,2.45,2.45,2.45,1820.0,20171010 12:41:04 691519,0.0006534879921582526,0,0,2.477472,-1,2.4630670420202607,-0.0013245411070148538,2.4746415823513273,0
