Date,Close,High,Low,Open,Volume
2017-09-25 10:45:00,1.1609,1.1609,1.1609,1.1609,178082.0
2017-09-25 10:50:00,1.1626,1.1663,1.1663,1.1626,180479.0
2017-09-25 10:55:00,1.1501,1.1501,1.1501,1.1501,181504.0
2017-09-25 11:10:00,1.155,1.155,1.155,1.155,181610.0
2017-09-25 11:15:00,1.12,1.155,1.155,1.12,217128.0
2017-09-25 11:20:00,1.16,1.14,1.16,1.14,227128.0
2017-09-25 11:25:00,1.13,1.1211,1.13,1.12,238769.0
2017-09-25 11:30:00,1.1299,1.1299,1.1299,1.1299,239269.0
2017-09-25 11:35:00,1.12,1.13,1.135,1.12,241299.0
2017-09-25 11:40:00,1.1378,1.1378,1.1378,1.1378,241649.0
2017-09-25 11:45:00,1.135,1.14,1.14,1.1301,243199.0
2017-09-25 11:50:00,1.12,1.13,1.135,1.12,271878.0
2017-09-25 11:55:00,1.1066,1.13,1.13,1.1,325106.0
2017-09-25 12:00:00,1.1199,1.1135,1.1199,1.1135,326301.0
2017-09-25 12:05:00,1.115,1.1125,1.115,1.11,356201.0
2017-09-25 12:10:00,1.1177,1.1177,1.1177,1.1177,357144.0
2017-09-25 12:15:00,1.12,1.12,1.125,1.11,364999.0
2017-09-25 12:20:00,1.129,1.129,1.129,1.129,367029.0
2017-09-25 12:25:00,1.119,1.1051,1.119,1.1051,376030.0
2017-09-25 12:35:00,1.1179,1.11,1.1179,1.1,384211.0
2017-09-25 12:40:00,1.1189,1.1189,1.1189,1.1189,385211.0
2017-09-25 12:50:00,1.125,1.13,1.13,1.12,390620.0
2017-09-25 12:55:00,1.125,1.125,1.125,1.125,390720.0
2017-09-25 13:10:00,1.13,1.13,1.13,1.13,391844.0
2017-09-25 13:15:00,1.1227,1.1227,1.1227,1.1227,392184.0
2017-09-25 13:40:00,1.1242,1.1242,1.1242,1.1242,392520.0
2017-09-25 13:45:00,1.11,1.12,1.125,1.11,431706.0
2017-09-25 13:50:00,1.12,1.115,1.12,1.115,435256.0
2017-09-25 14:00:00,1.12,1.12,1.12,1.12,435941.0
2017-09-25 14:05:00,1.1144,1.1144,1.1144,1.1144,436121.0
2017-09-25 14:15:00,1.1184,1.1184,1.1184,1.1184,441195.0
2017-09-25 14:20:00,1.1163,1.111,1.12,1.111,443376.0
2017-09-25 14:30:00,1.1189,1.11,1.1189,1.11,447716.0
2017-09-25 14:40:00,1.1167,1.1167,1.1167,1.1167,448361.0
2017-09-25 14:45:00,1.11,1.11,1.11,1.11,448834.0
2017-09-25 14:50:00,1.105,1.1,1.105,1.1,456274.0
2017-09-25 14:55:00,1.11,1.105,1.11,1.1,473206.0
2017-09-25 15:00:00,1.11,1.11,1.11,1.11,485716.0
2017-09-25 15:05:00,1.1,1.1,1.106,1.1,514118.0
2017-09-25 15:10:00,1.1,1.1,1.1001,1.1,527009.0
2017-09-25 15:15:00,1.1,1.104,1.104,1.1,557209.0
2017-09-25 15:20:00,1.105,1.105,1.105,1.105,557609.0
2017-09-25 15:25:00,1.11,1.1,1.11,1.1,570268.0
2017-09-25 15:30:00,1.12,1.1099,1.12,1.1099,590037.0
2017-09-25 15:35:00,1.12,1.12,1.12,1.12,597123.0
2017-09-25 15:40:00,1.13,1.12,1.13,1.12,597490.0
2017-09-25 15:45:00,1.12,1.12,1.12,1.12,597714.0
2017-09-25 15:50:00,1.115,1.12,1.12,1.115,598555.0
2017-09-25 15:55:00,1.13,1.115,1.13,1.115,631216.0
2017-09-25 16:00:00,1.14,1.12,1.14,1.12,652780.0
2017-09-25 16:05:00,1.13,1.13,1.13,1.13,653469.0
2017-09-25 17:05:00,1.13,1.13,1.13,1.13,653569.0
2017-09-25 17:25:00,1.13,1.13,1.13,1.13,653969.0
2017-09-26 09:35:00,1.1301,1.13,1.1334,1.13,12647.0
2017-09-26 09:40:00,1.1001,1.11,1.1274,1.1,53971.0
2017-09-26 09:45:00,1.1001,1.1,1.114,1.1,68063.0
2017-09-26 09:50:00,1.1145,1.1013,1.1145,1.1013,68484.0
2017-09-26 09:55:00,1.11,1.11,1.11,1.11,71889.0
2017-09-26 10:00:00,1.12,1.11,1.1256,1.11,79245.0
2017-09-26 10:05:00,1.11,1.11,1.11,1.11,81745.0
2017-09-26 10:10:00,1.1,1.11,1.12,1.1,95391.0
2017-09-26 10:15:00,1.109,1.109,1.109,1.109,95571.0
2017-09-26 10:20:00,1.108,1.11,1.11,1.108,143871.0
2017-09-26 10:25:00,1.1105,1.11,1.115,1.1,155210.0
2017-09-26 10:30:00,1.125,1.125,1.125,1.125,156189.0
2017-09-26 10:45:00,1.1201,1.12,1.1201,1.12,161352.0
2017-09-26 10:55:00,1.1275,1.1275,1.1275,1.1275,164352.0
2017-09-26 11:20:00,1.12,1.12,1.12,1.12,164463.0
2017-09-26 11:35:00,1.125,1.125,1.125,1.125,167713.0
2017-09-26 11:50:00,1.1201,1.125,1.125,1.12,187713.0
2017-09-26 11:55:00,1.1201,1.1201,1.1201,1.1201,189168.0
2017-09-26 12:25:00,1.126,1.126,1.126,1.126,189473.0
2017-09-26 12:30:00,1.12,1.12,1.12,1.12,190473.0
2017-09-26 12:40:00,1.1205,1.12,1.1205,1.12,200973.0
2017-09-26 12:45:00,1.12,1.12,1.12,1.12,202073.0
2017-09-26 12:50:00,1.11,1.11,1.11,1.11,202173.0
2017-09-26 12:55:00,1.11,1.12,1.12,1.11,222373.0
2017-09-26 13:00:00,1.11,1.1101,1.1101,1.11,233220.0
2017-09-26 13:05:00,1.1008,1.1099,1.1099,1.1,237689.0
2017-09-26 13:10:00,1.1066,1.1066,1.1066,1.1066,239344.0
2017-09-26 13:15:00,1.11,1.1085,1.1158,1.1058,249964.0
2017-09-26 13:40:00,1.1197,1.1197,1.1197,1.1197,251675.0
2017-09-26 14:15:00,1.1199,1.1199,1.1199,1.1199,262241.0
2017-09-26 14:40:00,1.12,1.12,1.12,1.12,273183.0
2017-09-26 15:05:00,1.1207,1.1207,1.1207,1.1207,273361.0
2017-09-26 15:25:00,1.12,1.12,1.12,1.12,273488.0
2017-09-26 15:30:00,1.12,1.1201,1.1201,1.12,275729.0
2017-09-26 15:35:00,1.1,1.12,1.12,1.1,288869.0
2017-09-26 15:40:00,1.101,1.11,1.11,1.101,300869.0
2017-09-26 15:45:00,1.118,1.11,1.118,1.11,303469.0
2017-09-26 15:55:00,1.1194,1.11,1.13,1.11,307703.0
2017-09-26 16:00:00,1.11,1.11,1.11,1.11,312703.0
2017-09-26 16:05:00,1.13,1.13,1.13,1.13,312915.0
2017-09-27 09:30:00,1.14,1.14,1.14,1.14,201.0
2017-09-27 09:35:00,1.1589,1.17,1.17,1.14,44485.0
2017-09-27 09:40:00,1.13,1.14,1.16,1.13,57891.0
2017-09-27 09:45:00,1.14,1.11,1.14,1.11,78112.0
2017-09-27 09:50:00,1.14,1.1411,1.1411,1.14,85062.0
2017-09-27 09:55:00,1.153,1.14,1.153,1.14,90701.0
2017-09-27 10:00:00,1.16,1.1516,1.16,1.15,113249.0
2017-09-27 10:05:00,1.1421,1.1421,1.1421,1.1421,113668.0
2017-09-27 10:10:00,1.14,1.152,1.152,1.14,116574.0
2017-09-27 10:15:00,1.1499,1.14,1.1499,1.14,119171.0
2017-09-27 10:20:00,1.1516,1.148,1.1516,1.1428,150239.0
2017-09-27 10:30:00,1.14,1.1438,1.1438,1.14,156015.0
2017-09-27 10:35:00,1.144,1.14,1.144,1.14,158315.0
2017-09-27 10:40:00,1.14,1.145,1.145,1.14,159340.0
2017-09-27 10:45:00,1.1398,1.1398,1.1398,1.1398,160240.0
2017-09-27 10:50:00,1.121,1.13,1.135,1.121,171939.0
2017-09-27 10:55:00,1.12,1.1201,1.125,1.12,181324.0
2017-09-27 11:25:00,1.12,1.12,1.1201,1.12,191438.0
2017-09-27 11:30:00,1.126,1.138,1.138,1.126,193140.0
2017-09-27 11:45:00,1.1265,1.125,1.1265,1.1201,195360.0
2017-09-27 12:05:00,1.1227,1.12,1.1227,1.12,198354.0
2017-09-27 12:35:00,1.123,1.123,1.123,1.123,198745.0
2017-09-27 12:45:00,1.1255,1.1255,1.1255,1.1255,199945.0
2017-09-27 12:50:00,1.1201,1.125,1.125,1.1201,201445.0
2017-09-27 13:10:00,1.1233,1.1233,1.1233,1.1233,202359.0
2017-09-27 13:20:00,1.1232,1.1239,1.1239,1.1232,205699.0
2017-09-27 13:25:00,1.12,1.12,1.125,1.1199,215196.0
2017-09-27 13:30:00,1.12,1.12,1.12,1.1155,236510.0
2017-09-27 13:40:00,1.12,1.12,1.12,1.12,236690.0
2017-09-27 13:45:00,1.13,1.125,1.13,1.125,237840.0
2017-09-27 13:50:00,1.1127,1.125,1.125,1.1127,239840.0
2017-09-27 14:00:00,1.1125,1.115,1.115,1.1125,246356.0
2017-09-27 14:05:00,1.115,1.115,1.115,1.115,247357.0
2017-09-27 14:10:00,1.12,1.11,1.12,1.11,251857.0
2017-09-27 14:15:00,1.1199,1.12,1.12,1.115,266336.0
2017-09-27 14:20:00,1.1182,1.1182,1.1182,1.1182,268836.0
2017-09-27 14:30:00,1.1149,1.12,1.12,1.1149,282236.0
2017-09-27 14:35:00,1.115,1.12,1.12,1.115,283436.0
2017-09-27 14:40:00,1.1101,1.11,1.1101,1.11,284552.0
2017-09-27 14:55:00,1.1199,1.1199,1.1199,1.1199,284706.0
2017-09-27 15:00:00,1.1195,1.1193,1.1195,1.1193,285751.0
2017-09-27 15:05:00,1.1189,1.12,1.12,1.111,287971.0
2017-09-27 15:40:00,1.12,1.1158,1.12,1.1158,290105.0
2017-09-27 15:50:00,1.114,1.11,1.115,1.11,311446.0
2017-09-27 15:55:00,1.115,1.115,1.12,1.11,328371.0
2017-09-27 16:00:00,1.11,1.115,1.1199,1.11,335271.0
2017-09-27 16:05:00,1.12,1.12,1.12,1.12,335479.0
2017-09-28 09:35:00,1.12,1.11,1.12,1.11,10603.0
2017-09-28 09:40:00,1.1293,1.1293,1.1293,1.1293,10881.0
2017-09-28 09:45:00,1.1201,1.1201,1.1201,1.1201,12395.0
2017-09-28 09:55:00,1.1201,1.1201,1.1201,1.1201,13576.0
2017-09-28 10:00:00,1.12,1.1201,1.1201,1.12,14202.0
2017-09-28 10:05:00,1.12,1.11,1.12,1.11,16612.0
2017-09-28 10:10:00,1.1101,1.11,1.1101,1.11,17114.0
2017-09-28 10:15:00,1.12,1.12,1.12,1.12,17218.0
2017-09-28 10:20:00,1.1105,1.1105,1.1105,1.1105,17412.0
2017-09-28 10:25:00,1.11,1.1101,1.1101,1.11,25412.0
2017-09-28 10:35:00,1.12,1.11,1.12,1.11,35975.0
2017-09-28 10:40:00,1.12,1.12,1.12,1.12,36075.0
2017-09-28 10:50:00,1.12,1.1256,1.1256,1.12,38110.0
2017-09-28 11:00:00,1.13,1.1276,1.13,1.1276,42585.0
2017-09-28 11:10:00,1.12,1.1299,1.1299,1.12,55485.0
2017-09-28 11:15:00,1.1202,1.1202,1.1202,1.1202,55830.0
2017-09-28 11:25:00,1.12,1.12,1.12,1.12,56430.0
2017-09-28 11:30:00,1.1203,1.1203,1.1203,1.1203,57430.0
2017-09-28 11:40:00,1.1299,1.13,1.13,1.1299,60930.0
2017-09-28 11:50:00,1.13,1.1203,1.13,1.12,61630.0
2017-09-28 11:55:00,1.13,1.13,1.13,1.13,81630.0
2017-09-28 12:00:00,1.1293,1.1293,1.1293,1.1293,82180.0
2017-09-28 12:10:00,1.12,1.12,1.12,1.12,82481.0
2017-09-28 12:15:00,1.1201,1.12,1.125,1.11,99603.0
2017-09-28 12:20:00,1.12,1.12,1.12,1.12,101158.0
2017-09-28 12:25:00,1.1268,1.1268,1.1268,1.1268,102666.0
2017-09-28 12:30:00,1.13,1.13,1.13,1.13,102866.0
2017-09-28 12:40:00,1.12,1.12,1.12,1.12,102966.0
2017-09-28 12:45:00,1.1201,1.1201,1.1201,1.1201,103616.0
2017-09-28 13:00:00,1.1242,1.12,1.1242,1.12,104116.0
2017-09-28 13:05:00,1.123,1.123,1.123,1.123,105430.0
2017-09-28 13:10:00,1.1201,1.1201,1.1201,1.1201,105640.0
2017-09-28 13:20:00,1.1248,1.1248,1.1248,1.1248,105881.0
2017-09-28 13:40:00,1.13,1.129,1.13,1.129,117097.0
2017-09-28 13:45:00,1.13,1.13,1.13,1.13,117197.0
2017-09-28 14:05:00,1.1232,1.1232,1.1232,1.1232,120218.0
2017-09-28 14:20:00,1.1301,1.13,1.14,1.13,129466.0
2017-09-28 14:40:00,1.1442,1.149,1.1499,1.1442,137047.0
2017-09-28 14:50:00,1.1401,1.1401,1.1401,1.1401,138127.0
2017-09-28 14:55:00,1.1493,1.1401,1.15,1.1401,144324.0
2017-09-28 15:00:00,1.16,1.15,1.16,1.15,185324.0
2017-09-28 15:05:00,1.1501,1.1517,1.1573,1.1501,197324.0
2017-09-28 15:10:00,1.145,1.15,1.15,1.145,201136.0
2017-09-28 15:15:00,1.1457,1.1457,1.1457,1.1457,203136.0
2017-09-28 15:20:00,1.1473,1.1473,1.1473,1.1473,205137.0
2017-09-28 15:25:00,1.14,1.14,1.14,1.14,206737.0
2017-09-28 15:50:00,1.135,1.135,1.135,1.135,206993.0
2017-09-28 15:55:00,1.13,1.1384,1.14,1.11,286194.0
2017-09-28 16:00:00,1.1225,1.13,1.1315,1.1225,286994.0
2017-09-29 09:35:00,1.11,1.12,1.12,1.11,3304.0
2017-09-29 09:40:00,1.12,1.1101,1.12,1.1101,7486.0
2017-09-29 09:45:00,1.118,1.118,1.118,1.118,11053.0
2017-09-29 09:50:00,1.12,1.12,1.12,1.12,12053.0
2017-09-29 09:55:00,1.11,1.1101,1.1111,1.11,22053.0
2017-09-29 10:00:00,1.11,1.11,1.1102,1.11,31307.0
2017-09-29 10:10:00,1.1167,1.1106,1.1167,1.11,45332.0
2017-09-29 10:25:00,1.12,1.115,1.12,1.115,47152.0
2017-09-29 10:35:00,1.11,1.11,1.11,1.11,48168.0
2017-09-29 10:40:00,1.12,1.12,1.12,1.12,48718.0
2017-09-29 10:50:00,1.112,1.11,1.115,1.11,50304.0
2017-09-29 11:00:00,1.11,1.11,1.11,1.11,52212.0
2017-09-29 11:05:00,1.1101,1.1101,1.1101,1.1101,53247.0
2017-09-29 11:10:00,1.1103,1.11,1.1142,1.11,56747.0
2017-09-29 11:15:00,1.115,1.115,1.115,1.115,57533.0
2017-09-29 11:20:00,1.14,1.12,1.14,1.12,114529.0
2017-09-29 11:40:00,1.1301,1.1301,1.1301,1.1301,114629.0
2017-09-29 11:55:00,1.1319,1.1319,1.1319,1.1319,119648.0
2017-09-29 12:00:00,1.1308,1.1308,1.1308,1.1308,121648.0
2017-09-29 12:15:00,1.135,1.135,1.135,1.135,122003.0
2017-09-29 12:20:00,1.13,1.135,1.135,1.13,127270.0
2017-09-29 13:00:00,1.16,1.14,1.16,1.14,158155.0
2017-09-29 13:05:00,1.137,1.14,1.14,1.13,158696.0
2017-09-29 13:15:00,1.1301,1.1301,1.1301,1.1301,158842.0
2017-09-29 13:20:00,1.145,1.145,1.145,1.145,159737.0
2017-09-29 13:25:00,1.14,1.1415,1.1415,1.14,168737.0
2017-09-29 13:45:00,1.1401,1.1401,1.1401,1.1401,170037.0
2017-09-29 13:50:00,1.14,1.145,1.145,1.14,175263.0
2017-09-29 13:55:00,1.13,1.14,1.15,1.13,197899.0
2017-09-29 14:15:00,1.1301,1.1301,1.1301,1.1301,198062.0
2017-09-29 14:25:00,1.1258,1.1258,1.1258,1.1258,198487.0
2017-09-29 15:20:00,1.14,1.13,1.14,1.12,199597.0
2017-09-29 15:25:00,1.13,1.13,1.1323,1.1225,201997.0
2017-09-29 15:50:00,1.1308,1.13,1.135,1.13,203441.0
2017-09-29 15:55:00,1.1301,1.13,1.135,1.13,216491.0
2017-09-29 16:00:00,1.13,1.133,1.15,1.13,223772.0
2017-10-02 09:35:00,1.1599,1.15,1.1599,1.15,11262.0
2017-10-02 09:40:00,1.1461,1.1461,1.1461,1.1461,12367.0
2017-10-02 09:45:00,1.15,1.15,1.15,1.15,13286.0
2017-10-02 10:00:00,1.14,1.1476,1.1476,1.14,17051.0
2017-10-02 10:05:00,1.13,1.13,1.14,1.13,37551.0
2017-10-02 10:10:00,1.1457,1.1376,1.1457,1.1376,38176.0
2017-10-02 10:15:00,1.14,1.1301,1.14,1.1301,42476.0
2017-10-02 10:20:00,1.15,1.15,1.15,1.15,42576.0
2017-10-02 10:25:00,1.1407,1.1407,1.1407,1.1407,43076.0
2017-10-02 10:30:00,1.135,1.15,1.15,1.13,53676.0
2017-10-02 10:35:00,1.1208,1.1273,1.1273,1.12,57026.0
2017-10-02 10:40:00,1.125,1.125,1.125,1.125,58026.0
2017-10-02 10:50:00,1.12,1.1284,1.1284,1.12,69865.0
2017-10-02 10:55:00,1.12,1.12,1.12,1.12,83850.0
2017-10-02 11:15:00,1.1399,1.1399,1.1399,1.1399,84709.0
2017-10-02 11:30:00,1.1339,1.1339,1.1339,1.1339,85713.0
2017-10-02 11:50:00,1.1274,1.1274,1.1274,1.1274,86546.0
2017-10-02 12:10:00,1.13,1.132,1.132,1.13,87346.0
2017-10-02 12:35:00,1.126,1.125,1.126,1.1201,89456.0
2017-10-02 12:40:00,1.125,1.125,1.125,1.125,92456.0
2017-10-02 12:55:00,1.1295,1.1295,1.1295,1.1295,93478.0
2017-10-02 13:20:00,1.1201,1.125,1.125,1.1201,95978.0
2017-10-02 13:25:00,1.1273,1.1273,1.1273,1.1273,96479.0
2017-10-02 13:45:00,1.1168,1.12,1.12,1.11,107488.0
2017-10-02 13:50:00,1.1135,1.11,1.115,1.11,157099.0
2017-10-02 13:55:00,1.1153,1.1152,1.1153,1.11,161332.0
2017-10-02 14:00:00,1.115,1.115,1.115,1.115,161732.0
2017-10-02 14:05:00,1.11,1.11,1.11,1.11,165120.0
2017-10-02 14:20:00,1.1101,1.11,1.1101,1.11,168915.0
2017-10-02 14:30:00,1.12,1.115,1.12,1.11,185980.0
2017-10-02 14:35:00,1.12,1.12,1.12,1.12,206209.0
2017-10-02 14:40:00,1.13,1.13,1.13,1.13,211300.0
2017-10-02 14:45:00,1.121,1.1242,1.125,1.12,216380.0
2017-10-02 14:55:00,1.125,1.125,1.125,1.125,217380.0
2017-10-02 15:00:00,1.1225,1.1225,1.1225,1.1225,218280.0
2017-10-02 15:05:00,1.125,1.125,1.125,1.125,218380.0
2017-10-02 15:10:00,1.1257,1.1257,1.1257,1.1257,219110.0
2017-10-02 15:15:00,1.125,1.125,1.125,1.125,220110.0
2017-10-02 15:45:00,1.1225,1.1225,1.1225,1.1225,225092.0
2017-10-02 16:00:00,1.13,1.13,1.15,1.13,237253.0
2017-10-03 09:35:00,1.122,1.12,1.122,1.12,7605.0
2017-10-03 09:40:00,1.1254,1.1348,1.1348,1.12,8206.0
2017-10-03 09:45:00,1.1273,1.123,1.1273,1.123,11016.0
2017-10-03 09:50:00,1.1278,1.1278,1.1278,1.1278,12066.0
2017-10-03 09:55:00,1.1365,1.1248,1.1365,1.1248,16735.0
2017-10-03 10:00:00,1.1355,1.1355,1.1355,1.1355,17040.0
2017-10-03 10:05:00,1.13,1.13,1.13,1.13,18040.0
2017-10-03 10:10:00,1.14,1.14,1.14,1.1399,20637.0
2017-10-03 10:15:00,1.15,1.1487,1.15,1.1487,24639.0
2017-10-03 10:20:00,1.13,1.1301,1.1301,1.13,25782.0
2017-10-03 10:30:00,1.15,1.14,1.15,1.14,33787.0
2017-10-03 10:40:00,1.13,1.13,1.13,1.13,37827.0
2017-10-03 10:45:00,1.138,1.138,1.138,1.138,38977.0
2017-10-03 11:00:00,1.12,1.13,1.13,1.12,58978.0
2017-10-03 11:05:00,1.13,1.13,1.13,1.13,60553.0
2017-10-03 11:15:00,1.136,1.136,1.136,1.136,60753.0
2017-10-03 11:20:00,1.13,1.13,1.13,1.13,70753.0
2017-10-03 11:30:00,1.1373,1.1373,1.1373,1.1373,70904.0
2017-10-03 11:35:00,1.13,1.1301,1.1301,1.13,85904.0
2017-10-03 11:50:00,1.1392,1.135,1.14,1.135,88204.0
2017-10-03 11:55:00,1.1392,1.1334,1.14,1.1334,92792.0
2017-10-03 12:05:00,1.13,1.14,1.14,1.13,98812.0
2017-10-03 12:15:00,1.135,1.135,1.135,1.135,103812.0
2017-10-03 12:25:00,1.14,1.14,1.14,1.14,104141.0
2017-10-03 12:35:00,1.1399,1.14,1.14,1.1399,105655.0
2017-10-03 12:50:00,1.14,1.14,1.14,1.14,108163.0
2017-10-03 12:55:00,1.13,1.1312,1.1312,1.13,118663.0
2017-10-03 13:10:00,1.134,1.134,1.134,1.134,120665.0
2017-10-03 13:35:00,1.135,1.135,1.135,1.135,121555.0
2017-10-03 13:40:00,1.14,1.14,1.14,1.14,123055.0
2017-10-03 13:50:00,1.1385,1.1385,1.1385,1.1385,128207.0
2017-10-03 14:00:00,1.1301,1.1301,1.1301,1.1301,128708.0
2017-10-03 14:15:00,1.135,1.135,1.14,1.135,133899.0
2017-10-03 14:30:00,1.14,1.1401,1.1401,1.14,140655.0
2017-10-03 14:50:00,1.1445,1.14,1.1445,1.14,140881.0
2017-10-03 14:55:00,1.1408,1.1408,1.1408,1.1408,142381.0
2017-10-03 15:00:00,1.146,1.15,1.15,1.146,143678.0
2017-10-03 15:05:00,1.1433,1.1433,1.1433,1.1433,145678.0
2017-10-03 15:15:00,1.1499,1.145,1.15,1.141,149878.0
2017-10-03 15:20:00,1.1401,1.1401,1.1401,1.1401,150888.0
2017-10-03 15:35:00,1.1634,1.15,1.1672,1.15,231090.0
2017-10-03 15:40:00,1.16,1.16,1.16,1.1501,238095.0
2017-10-03 15:45:00,1.1654,1.16,1.17,1.16,247696.0
2017-10-03 15:50:00,1.17,1.1642,1.17,1.1401,274957.0
2017-10-03 15:55:00,1.1624,1.17,1.17,1.1624,293759.0
2017-10-03 16:00:00,1.1534,1.17,1.17,1.1534,306189.0
2017-10-03 16:05:00,1.16,1.16,1.16,1.16,306592.0
2017-10-04 08:50:00,1.18,1.18,1.18,1.18,485.0
2017-10-04 09:25:00,1.18,1.18,1.18,1.18,4000.0
2017-10-04 09:35:00,1.17,1.17,1.17,1.16,13348.0
2017-10-04 09:40:00,1.1681,1.1626,1.17,1.1626,39612.0
2017-10-04 09:45:00,1.1758,1.1701,1.18,1.1701,45439.0
2017-10-04 09:50:00,1.17,1.1723,1.1723,1.17,50687.0
2017-10-04 09:55:00,1.171,1.17,1.171,1.17,53709.0
2017-10-04 10:00:00,1.17,1.1701,1.1701,1.17,54309.0
2017-10-04 10:05:00,1.173,1.173,1.173,1.173,60128.0
2017-10-04 10:10:00,1.1775,1.1745,1.18,1.1745,76948.0
2017-10-04 10:15:00,1.189,1.18,1.19,1.1789,94668.0
2017-10-04 10:20:00,1.1834,1.1895,1.19,1.1834,105998.0
2017-10-04 10:25:00,1.18,1.1808,1.1808,1.18,110937.0
2017-10-04 10:35:00,1.19,1.19,1.19,1.19,119127.0
2017-10-04 10:40:00,1.189,1.189,1.189,1.189,119329.0
2017-10-04 10:45:00,1.19,1.19,1.19,1.19,119460.0
2017-10-04 10:50:00,1.19,1.19,1.19,1.19,120138.0
2017-10-04 10:55:00,1.19,1.184,1.19,1.17,123448.0
2017-10-04 11:00:00,1.185,1.18,1.1899,1.18,126453.0
2017-10-04 11:05:00,1.18,1.1826,1.1826,1.18,127153.0
2017-10-04 11:20:00,1.1824,1.18,1.1824,1.18,131057.0
2017-10-04 11:25:00,1.1701,1.1701,1.1701,1.1701,131557.0
2017-10-04 11:35:00,1.1701,1.1701,1.1701,1.1701,131769.0
