Date,Close,High,Low,Open,Volume,timestamp
2017-10-02 11:55:00,5.48,5.48,5.48,5.48,95296.0,20171010 14:30:52 621488
2017-10-02 12:00:00,5.47,5.48,5.48,5.47,95716.0,20171010 14:30:52 621488
2017-10-02 12:05:00,5.46,5.47,5.47,5.46,96106.0,20171010 14:30:52 620490
2017-10-02 12:10:00,5.46,5.47,5.47,5.46,96917.0,20171010 14:30:52 620490
2017-10-02 12:15:00,5.47,5.47,5.47,5.47,97027.0,20171010 14:30:52 619490
2017-10-02 12:25:00,5.48,5.49,5.49,5.48,97853.0,20171010 14:30:52 618488
2017-10-02 12:30:00,5.48,5.495,5.495,5.48,100037.0,20171010 14:30:52 618488
2017-10-02 12:35:00,5.49,5.5,5.5,5.49,101279.0,20171010 14:30:52 617488
2017-10-02 12:40:00,5.5,5.52,5.52,5.5,107479.0,20171010 14:30:52 617488
2017-10-02 12:45:00,5.5,5.5162,5.5162,5.5,110298.0,20171010 14:30:52 616488
2017-10-02 12:50:00,5.49,5.51,5.51,5.49,111449.0,20171010 14:30:52 616488
2017-10-02 12:55:00,5.5,5.49,5.5,5.49,112259.0,20171010 14:30:52 615490
2017-10-02 13:05:00,5.52,5.51,5.52,5.49,116992.0,20171010 14:30:52 615490
2017-10-02 13:10:00,5.5301,5.54,5.54,5.5301,118492.0,20171010 14:30:52 614489
2017-10-02 13:15:00,5.5434,5.5301,5.5434,5.51,132328.0,20171010 14:30:52 612487
2017-10-02 13:25:00,5.49,5.5201,5.53,5.49,139610.0,20171010 14:30:52 611489
2017-10-02 13:30:00,5.48,5.48,5.48,5.47,140011.0,20171010 14:30:52 610489
2017-10-02 13:35:00,5.47,5.47,5.47,5.47,140111.0,20171010 14:30:52 610489
2017-10-02 13:45:00,5.48,5.48,5.48,5.48,140717.0,20171010 14:30:52 609490
2017-10-02 13:50:00,5.495,5.49,5.495,5.49,141940.0,20171010 14:30:52 609490
2017-10-02 13:55:00,5.49,5.5,5.5,5.49,143640.0,20171010 14:30:52 608489
2017-10-02 14:00:00,5.5,5.5,5.5,5.5,144436.0,20171010 14:30:52 608489
2017-10-02 14:05:00,5.5,5.5,5.5,5.5,145455.0,20171010 14:30:52 607490
2017-10-02 14:10:00,5.48,5.5,5.5,5.48,145965.0,20171010 14:30:52 607490
2017-10-02 14:15:00,5.49,5.48,5.49,5.48,146367.0,20171010 14:30:52 606489
2017-10-02 14:20:00,5.49,5.4858,5.49,5.4858,149054.0,20171010 14:30:52 606489
2017-10-02 14:25:00,5.48,5.48,5.48,5.48,149154.0,20171010 14:30:52 605475
2017-10-02 14:30:00,5.49,5.48,5.499,5.48,153064.0,20171010 14:30:52 605475
2017-10-02 14:35:00,5.5,5.5,5.52,5.49,163421.0,20171010 14:30:52 604489
2017-10-02 14:40:00,5.5,5.51,5.51,5.5,166809.0,20171010 14:30:52 604489
2017-10-02 14:45:00,5.5,5.512,5.512,5.5,168421.0,20171010 14:30:52 603489
2017-10-02 14:50:00,5.48,5.5,5.5,5.48,171004.0,20171010 14:30:52 601446
2017-10-02 14:55:00,5.49,5.49,5.5,5.49,171900.0,20171010 14:30:52 601446
2017-10-02 15:00:00,5.5,5.5,5.5,5.49,173721.0,20171010 14:30:52 600491
2017-10-02 15:05:00,5.4901,5.5,5.5,5.4901,175421.0,20171010 14:30:52 600491
2017-10-02 15:10:00,5.471,5.5,5.5,5.471,180954.0,20171010 14:30:52 599490
2017-10-02 15:15:00,5.49,5.485,5.5,5.48,183413.0,20171010 14:30:52 599490
2017-10-02 15:20:00,5.47,5.49,5.49,5.46,185604.0,20171010 14:30:52 598492
2017-10-02 15:25:00,5.48,5.47,5.485,5.46,188217.0,20171010 14:30:52 598492
2017-10-02 15:30:00,5.48,5.48,5.48,5.46,191746.0,20171010 14:30:52 597492
2017-10-02 15:35:00,5.47,5.47,5.48,5.46,193476.0,20171010 14:30:52 597492
2017-10-02 15:40:00,5.5,5.47,5.5,5.47,197654.0,20171010 14:30:52 596492
2017-10-02 15:45:00,5.495,5.49,5.5,5.49,204699.0,20171010 14:30:52 596492
2017-10-02 15:50:00,5.47,5.495,5.495,5.465,219676.0,20171010 14:30:52 595450
2017-10-02 15:55:00,5.44,5.47,5.48,5.44,243309.0,20171010 14:30:52 595450
2017-10-02 16:00:00,5.48,5.44,5.48,5.43,260719.0,20171010 14:30:52 594451
2017-10-02 16:05:00,5.48,5.48,5.48,5.48,267737.0,20171010 14:30:52 594451
2017-10-03 09:35:00,5.55,5.51,5.59,5.51,3486.0,20171010 14:30:52 592491
2017-10-03 09:40:00,5.5048,5.54,5.56,5.48,6920.0,20171010 14:30:52 591444
2017-10-03 09:45:00,5.57,5.51,5.57,5.51,9160.0,20171010 14:30:52 591444
2017-10-03 09:50:00,5.55,5.55,5.55,5.495,12489.0,20171010 14:30:52 590468
2017-10-03 09:55:00,5.52,5.522,5.54,5.496,15188.0,20171010 14:30:52 589490
2017-10-03 10:00:00,5.54,5.51,5.54,5.51,16288.0,20171010 14:30:52 589490
2017-10-03 10:05:00,5.52,5.52,5.52,5.52,16698.0,20171010 14:30:52 588450
2017-10-03 10:10:00,5.49,5.49,5.51,5.48,18249.0,20171010 14:30:52 588450
2017-10-03 10:20:00,5.48,5.49,5.49,5.47,19053.0,20171010 14:30:52 587494
2017-10-03 10:25:00,5.43,5.46,5.46,5.42,21469.0,20171010 14:30:52 587494
2017-10-03 10:30:00,5.46,5.44,5.46,5.44,21869.0,20171010 14:30:52 586492
2017-10-03 10:35:00,5.46,5.45,5.47,5.445,26236.0,20171010 14:30:52 586492
2017-10-03 10:40:00,5.45,5.45,5.45,5.45,26336.0,20171010 14:30:52 585489
2017-10-03 10:45:00,5.45,5.46,5.4608,5.45,27791.0,20171010 14:30:52 584488
2017-10-03 10:55:00,5.45,5.45,5.45,5.45,28075.0,20171010 14:30:52 584488
2017-10-03 11:00:00,5.44,5.45,5.45,5.43,31778.0,20171010 14:30:52 583490
2017-10-03 11:05:00,5.45,5.45,5.46,5.44,32913.0,20171010 14:30:52 582489
2017-10-03 11:10:00,5.44,5.45,5.46,5.44,34094.0,20171010 14:30:52 581489
2017-10-03 11:25:00,5.45,5.44,5.45,5.44,35033.0,20171010 14:30:52 581489
2017-10-03 11:35:00,5.48,5.48,5.48,5.46,36746.0,20171010 14:30:52 580490
2017-10-03 11:40:00,5.4625,5.49,5.49,5.46,38065.0,20171010 14:30:52 580490
2017-10-03 11:50:00,5.46,5.46,5.4759,5.46,39393.0,20171010 14:30:52 579489
2017-10-03 11:55:00,5.47,5.47,5.479,5.47,39921.0,20171010 14:30:52 578489
2017-10-03 12:00:00,5.51,5.48,5.51,5.475,41747.0,20171010 14:30:52 578489
2017-10-03 12:05:00,5.5,5.513,5.52,5.5,46064.0,20171010 14:30:52 577489
2017-10-03 12:15:00,5.51,5.51,5.51,5.51,46179.0,20171010 14:30:52 576490
2017-10-03 12:20:00,5.49,5.51,5.52,5.49,47723.0,20171010 14:30:52 575489
2017-10-03 12:25:00,5.49,5.49,5.49,5.49,47959.0,20171010 14:30:52 574488
2017-10-03 12:30:00,5.46,5.48,5.4883,5.46,49809.0,20171010 14:30:52 573488
2017-10-03 12:35:00,5.48,5.46,5.48,5.455,53561.0,20171010 14:30:52 570488
2017-10-03 12:45:00,5.48,5.48,5.48,5.48,53673.0,20171010 14:30:52 569489
2017-10-03 12:55:00,5.445,5.47,5.47,5.445,54901.0,20171010 14:30:52 569489
2017-10-03 13:00:00,5.45,5.45,5.45,5.45,55005.0,20171010 14:30:52 568489
2017-10-03 13:05:00,5.47,5.47,5.47,5.47,55108.0,20171010 14:30:52 568489
2017-10-03 13:10:00,5.48,5.48,5.49,5.48,56016.0,20171010 14:30:52 567488
2017-10-03 13:15:00,5.48,5.47,5.48,5.47,56337.0,20171010 14:30:52 567488
2017-10-03 13:25:00,5.45,5.47,5.475,5.45,57463.0,20171010 14:30:52 566488
2017-10-03 13:30:00,5.48,5.47,5.48,5.47,57881.0,20171010 14:30:52 566488
2017-10-03 13:35:00,5.47,5.47,5.47,5.47,58430.0,20171010 14:30:52 565487
2017-10-03 13:40:00,5.45,5.45,5.45,5.45,58630.0,20171010 14:30:52 564487
2017-10-03 13:45:00,5.4662,5.475,5.475,5.4662,60233.0,20171010 14:30:52 564487
2017-10-03 13:50:00,5.46,5.46,5.46,5.46,60334.0,20171010 14:30:52 563489
2017-10-03 13:55:00,5.47,5.475,5.475,5.46,61253.0,20171010 14:30:52 563489
2017-10-03 14:00:00,5.46,5.475,5.475,5.46,61505.0,20171010 14:30:52 562488
2017-10-03 14:05:00,5.48,5.46,5.4816,5.46,64247.0,20171010 14:30:52 562488
2017-10-03 14:10:00,5.477,5.4701,5.48,5.4701,66905.0,20171010 14:30:52 560490
2017-10-03 14:15:00,5.48,5.47,5.48,5.47,70869.0,20171010 14:30:52 560490
2017-10-03 14:20:00,5.48,5.47,5.48,5.47,71817.0,20171010 14:30:52 559483
2017-10-03 14:30:00,5.47,5.48,5.4896,5.47,77104.0,20171010 14:30:52 559483
2017-10-03 14:35:00,5.48,5.48,5.485,5.48,79315.0,20171010 14:30:52 558492
2017-10-03 14:40:00,5.48,5.49,5.5,5.48,82158.0,20171010 14:30:52 558492
2017-10-03 14:45:00,5.49,5.48,5.495,5.48,83166.0,20171010 14:30:52 557490
2017-10-03 14:50:00,5.49,5.49,5.49,5.49,83266.0,20171010 14:30:52 557490
2017-10-03 14:55:00,5.49,5.48,5.49,5.48,84008.0,20171010 14:30:52 556488
2017-10-03 15:00:00,5.49,5.48,5.49,5.48,84318.0,20171010 14:30:52 556488
2017-10-03 15:05:00,5.48,5.48,5.48,5.48,84712.0,20171010 14:30:52 555488
2017-10-03 15:10:00,5.48,5.5088,5.5088,5.48,87724.0,20171010 14:30:52 554488
2017-10-03 15:15:00,5.5,5.5,5.5,5.5,88166.0,20171010 14:30:52 554488
2017-10-03 15:20:00,5.48,5.49,5.5,5.48,89983.0,20171010 14:30:52 553475
2017-10-03 15:25:00,5.49,5.48,5.5,5.48,92129.0,20171010 14:30:52 553475
2017-10-03 15:30:00,5.51,5.499,5.51,5.48,100368.0,20171010 14:30:52 551474
2017-10-03 15:35:00,5.55,5.51,5.55,5.51,113143.0,20171010 14:30:52 550490
2017-10-03 15:40:00,5.55,5.545,5.55,5.54,122431.0,20171010 14:30:52 550490
2017-10-03 15:45:00,5.55,5.55,5.55,5.5364,133940.0,20171010 14:30:52 549467
2017-10-03 15:50:00,5.59,5.55,5.59,5.55,142855.0,20171010 14:30:52 549467
2017-10-03 15:55:00,5.58,5.59,5.59,5.5701,149117.0,20171010 14:30:52 548489
2017-10-03 16:00:00,5.5989,5.58,5.6,5.57,159898.0,20171010 14:30:52 547491
2017-10-03 16:05:00,5.58,5.58,5.58,5.58,172394.0,20171010 14:30:52 547491
2017-10-04 09:35:00,5.53,5.59,5.59,5.53,2078.0,20171010 14:30:52 546489
2017-10-04 09:40:00,5.645,5.58,5.645,5.548,4107.0,20171010 14:30:52 546489
2017-10-04 09:45:00,5.6,5.65,5.65,5.6,6793.0,20171010 14:30:52 544488
2017-10-04 09:50:00,5.57,5.66,5.66,5.57,9412.0,20171010 14:30:52 544488
2017-10-04 09:55:00,5.56,5.59,5.59,5.56,9822.0,20171010 14:30:52 543490
2017-10-04 10:00:00,5.58,5.5799,5.58,5.5799,11152.0,20171010 14:30:52 541489
2017-10-04 10:05:00,5.595,5.565,5.61,5.56,18013.0,20171010 14:30:52 540489
2017-10-04 10:10:00,5.6207,5.61,5.63,5.6,23192.0,20171010 14:30:52 539482
2017-10-04 10:15:00,5.61,5.6269,5.6269,5.61,25192.0,20171010 14:30:52 538464
2017-10-04 10:20:00,5.62,5.62,5.62,5.62,25909.0,20171010 14:30:52 538464
2017-10-04 10:25:00,5.6141,5.6,5.6141,5.6,30909.0,20171010 14:30:52 537489
2017-10-04 10:30:00,5.615,5.62,5.62,5.61,32109.0,20171010 14:30:52 536489
2017-10-04 10:35:00,5.6,5.6,5.62,5.6,33519.0,20171010 14:30:52 536489
2017-10-04 10:40:00,5.605,5.605,5.605,5.605,33946.0,20171010 14:30:52 535487
2017-10-04 10:45:00,5.6,5.605,5.605,5.59,34556.0,20171010 14:30:52 535487
2017-10-04 10:50:00,5.63,5.62,5.63,5.61,35390.0,20171010 14:30:52 534487
2017-10-04 10:55:00,5.645,5.635,5.645,5.635,38135.0,20171010 14:30:52 534487
2017-10-04 11:00:00,5.67,5.65,5.67,5.65,39135.0,20171010 14:30:52 533488
2017-10-04 11:05:00,5.69,5.67,5.69,5.665,41427.0,20171010 14:30:52 532487
2017-10-04 11:10:00,5.68,5.69,5.69,5.66,41927.0,20171010 14:30:52 531485
2017-10-04 11:15:00,5.67,5.66,5.68,5.66,42750.0,20171010 14:30:52 530485
2017-10-04 11:20:00,5.66,5.67,5.67,5.65,43850.0,20171010 14:30:52 530485
2017-10-04 11:25:00,5.62,5.64,5.64,5.62,44250.0,20171010 14:30:52 529486
2017-10-04 11:30:00,5.67,5.65,5.67,5.65,45150.0,20171010 14:30:52 529486
2017-10-04 11:35:00,5.67,5.68,5.68,5.67,46570.0,20171010 14:30:52 528486
2017-10-04 11:40:00,5.672,5.675,5.68,5.672,47720.0,20171010 14:30:52 528486
2017-10-04 11:45:00,5.68,5.6738,5.68,5.67,48270.0,20171010 14:30:52 527488
2017-10-04 11:50:00,5.68,5.675,5.68,5.675,49675.0,20171010 14:30:52 526493
2017-10-04 11:55:00,5.66,5.67,5.68,5.61,63787.0,20171010 14:30:52 526493
2017-10-04 12:00:00,5.645,5.645,5.645,5.645,63887.0,20171010 14:30:52 525488
2017-10-04 12:05:00,5.6416,5.645,5.65,5.64,64487.0,20171010 14:30:52 524488
2017-10-04 12:10:00,5.65,5.645,5.69,5.59,136394.0,20171010 14:30:52 524488
2017-10-04 12:15:00,5.64,5.65,5.659,5.61,137944.0,20171010 14:30:52 523446
2017-10-04 12:20:00,5.66,5.64,5.69,5.63,141544.0,20171010 14:30:52 523446
2017-10-04 12:25:00,5.6447,5.66,5.68,5.64,144644.0,20171010 14:30:52 522488
2017-10-04 12:30:00,5.64,5.65,5.66,5.62,149244.0,20171010 14:30:52 521441
2017-10-04 12:35:00,5.61,5.61,5.64,5.61,151233.0,20171010 14:30:52 520487
2017-10-04 12:40:00,5.625,5.64,5.64,5.625,151624.0,20171010 14:30:52 519488
2017-10-04 12:45:00,5.61,5.63,5.64,5.61,153699.0,20171010 14:30:52 519488
2017-10-04 12:50:00,5.64,5.63,5.655,5.63,155499.0,20171010 14:30:52 518488
2017-10-04 13:00:00,5.6575,5.63,5.66,5.63,162038.0,20171010 14:30:52 518488
2017-10-04 13:05:00,5.67,5.65,5.67,5.65,162790.0,20171010 14:30:52 517488
2017-10-04 13:10:00,5.663,5.663,5.663,5.663,165690.0,20171010 14:30:52 516487
2017-10-04 13:15:00,5.63,5.67,5.67,5.63,177457.0,20171010 14:30:52 516487
2017-10-04 13:20:00,5.63,5.63,5.63,5.63,177657.0,20171010 14:30:52 515488
2017-10-04 13:25:00,5.63,5.63,5.63,5.63,177957.0,20171010 14:30:52 514488
2017-10-04 13:30:00,5.645,5.63,5.65,5.63,179057.0,20171010 14:30:52 513489
2017-10-04 13:35:00,5.63,5.63,5.63,5.63,179757.0,20171010 14:30:52 512488
2017-10-04 13:40:00,5.63,5.61,5.63,5.61,181046.0,20171010 14:30:52 511489
2017-10-04 13:45:00,5.63,5.63,5.63,5.63,181146.0,20171010 14:30:52 509448
2017-10-04 13:50:00,5.6,5.6,5.63,5.6,181946.0,20171010 14:30:52 508449
2017-10-04 13:55:00,5.56,5.6,5.6,5.56,192946.0,20171010 14:30:52 507464
2017-10-04 14:00:00,5.56,5.56,5.56,5.56,193196.0,20171010 14:30:52 507464
2017-10-04 14:05:00,5.56,5.56,5.56,5.56,193496.0,20171010 14:30:52 506487
2017-10-04 14:10:00,5.5722,5.5722,5.5722,5.5722,194296.0,20171010 14:30:52 506487
2017-10-04 14:15:00,5.6,5.6,5.6,5.6,194949.0,20171010 14:30:52 505464
2017-10-04 14:20:00,5.61,5.6,5.61,5.6,195742.0,20171010 14:30:52 505464
2017-10-04 14:25:00,5.67,5.61,5.67,5.61,199057.0,20171010 14:30:52 504486
2017-10-04 14:30:00,5.655,5.655,5.67,5.64,201321.0,20171010 14:30:52 503441
2017-10-04 14:35:00,5.67,5.67,5.67,5.655,201621.0,20171010 14:30:52 503441
2017-10-04 14:40:00,5.665,5.66,5.67,5.64,215421.0,20171010 14:30:52 502485
2017-10-04 14:45:00,5.67,5.65,5.67,5.65,215881.0,20171010 14:30:52 501489
2017-10-04 14:50:00,5.645,5.64,5.66,5.64,221901.0,20171010 14:30:52 500482
2017-10-04 14:55:00,5.62,5.63,5.63,5.62,222201.0,20171010 14:30:52 500482
2017-10-04 15:00:00,5.62,5.62,5.62,5.62,222601.0,20171010 14:30:52 499488
2017-10-04 15:05:00,5.63,5.62,5.63,5.6,223506.0,20171010 14:30:52 498489
2017-10-04 15:10:00,5.61,5.63,5.63,5.61,224106.0,20171010 14:30:52 498489
2017-10-04 15:15:00,5.63,5.6,5.63,5.6,224606.0,20171010 14:30:52 497488
2017-10-04 15:20:00,5.64,5.64,5.66,5.64,225386.0,20171010 14:30:52 497488
2017-10-04 15:25:00,5.65,5.64,5.65,5.63,226386.0,20171010 14:30:52 496489
2017-10-04 15:30:00,5.64,5.65,5.65,5.64,227012.0,20171010 14:30:52 496489
2017-10-04 15:35:00,5.66,5.65,5.66,5.64,227707.0,20171010 14:30:52 495482
2017-10-04 15:40:00,5.6599,5.655,5.66,5.65,230815.0,20171010 14:30:52 495482
2017-10-04 15:45:00,5.65,5.66,5.66,5.65,235491.0,20171010 14:30:52 494439
2017-10-04 15:50:00,5.65,5.64,5.66,5.64,238955.0,20171010 14:30:52 494439
2017-10-04 15:55:00,5.68,5.655,5.68,5.655,271844.0,20171010 14:30:52 493457
2017-10-04 16:00:00,5.68,5.68,5.68,5.66,281647.0,20171010 14:30:52 492486
2017-10-04 16:05:00,5.67,5.67,5.67,5.67,295534.0,20171010 14:30:52 491486
2017-10-05 09:35:00,5.65,5.67,5.67,5.64,1440.0,20171010 14:30:52 490487
2017-10-05 09:40:00,5.65,5.6701,5.6701,5.62,3430.0,20171010 14:30:52 490487
2017-10-05 09:45:00,5.6136,5.62,5.625,5.61,4930.0,20171010 14:30:52 489486
2017-10-05 09:50:00,5.63,5.61,5.64,5.61,6020.0,20171010 14:30:52 489486
2017-10-05 09:55:00,5.65,5.65,5.68,5.65,13020.0,20171010 14:30:52 488485
2017-10-05 10:00:00,5.63,5.63,5.63,5.63,13320.0,20171010 14:30:52 488485
2017-10-05 10:05:00,5.69,5.6,5.69,5.6,17264.0,20171010 14:30:52 487487
2017-10-05 10:10:00,5.67,5.68,5.68,5.67,18464.0,20171010 14:30:52 486487
2017-10-05 10:15:00,5.7,5.6856,5.7,5.6856,19131.0,20171010 14:30:52 486487
2017-10-05 10:20:00,5.66,5.68,5.68,5.66,22349.0,20171010 14:30:52 485487
2017-10-05 10:25:00,5.66,5.66,5.66,5.66,22569.0,20171010 14:30:52 485487
2017-10-05 10:30:00,5.635,5.65,5.65,5.63,23902.0,20171010 14:30:52 483487
2017-10-05 10:35:00,5.631,5.645,5.645,5.631,24312.0,20171010 14:30:52 480487
2017-10-05 10:40:00,5.6423,5.6423,5.6423,5.6423,24412.0,20171010 14:30:52 479487
2017-10-05 10:45:00,5.68,5.66,5.68,5.66,25988.0,20171010 14:30:52 479487
2017-10-05 10:50:00,5.67,5.6701,5.69,5.67,27741.0,20171010 14:30:52 478485
2017-10-05 10:55:00,5.65,5.67,5.67,5.65,29445.0,20171010 14:30:52 477486
2017-10-05 11:00:00,5.64,5.67,5.67,5.64,30345.0,20171010 14:30:52 476486
2017-10-05 11:05:00,5.655,5.65,5.68,5.65,31215.0,20171010 14:30:52 476486
2017-10-05 11:10:00,5.65,5.65,5.6551,5.65,32216.0,20171010 14:30:52 475485
2017-10-05 11:15:00,5.66,5.66,5.66,5.66,32716.0,20171010 14:30:52 475485
2017-10-05 11:20:00,5.67,5.68,5.69,5.67,33216.0,20171010 14:30:52 474457
2017-10-05 11:25:00,5.6714,5.67,5.6814,5.67,36616.0,20171010 14:30:52 474457
2017-10-05 11:30:00,5.68,5.67,5.68,5.66,37016.0,20171010 14:30:52 473487
2017-10-05 11:35:00,5.69,5.68,5.69,5.67,38146.0,20171010 14:30:52 473487
2017-10-05 11:40:00,5.787,5.69,5.79,5.69,70005.0,20171010 14:30:52 472436
2017-10-05 11:45:00,5.73,5.7674,5.7674,5.73,76206.0,20171010 14:30:52 472436
2017-10-05 11:50:00,5.7,5.71,5.71,5.7,77016.0,20171010 14:30:52 471485
2017-10-05 11:55:00,5.76,5.71,5.76,5.7,79418.0,20171010 14:30:52 469487
2017-10-05 12:00:00,5.7301,5.762,5.762,5.7301,80092.0,20171010 14:30:52 469487
2017-10-05 12:05:00,5.73,5.745,5.745,5.73,80692.0,20171010 14:30:52 468488
2017-10-05 12:10:00,5.72,5.72,5.72,5.72,80807.0,20171010 14:30:52 468488
2017-10-05 12:15:00,5.72,5.72,5.72,5.72,81011.0,20171010 14:30:52 467460
2017-10-05 12:20:00,5.74,5.7331,5.74,5.72,83211.0,20171010 14:30:52 467460
2017-10-05 12:25:00,5.73,5.72,5.73,5.72,84026.0,20171010 14:30:52 466458
2017-10-05 12:30:00,5.715,5.72,5.72,5.715,84533.0,20171010 14:30:52 466458
2017-10-05 12:35:00,5.7,5.715,5.73,5.7,90733.0,20171010 14:30:52 465486
2017-10-05 12:40:00,5.671,5.7,5.705,5.671,92247.0,20171010 14:30:52 464487
2017-10-05 12:45:00,5.68,5.68,5.68,5.68,92447.0,20171010 14:30:52 464487
2017-10-05 12:50:00,5.685,5.67,5.685,5.67,92928.0,20171010 14:30:52 463487
2017-10-05 12:55:00,5.67,5.67,5.685,5.67,95028.0,20171010 14:30:52 463487
2017-10-05 13:00:00,5.63,5.67,5.6832,5.63,99819.0,20171010 14:30:52 462471
2017-10-05 13:05:00,5.65,5.66,5.66,5.63,100459.0,20171010 14:30:52 461485
2017-10-05 13:10:00,5.65,5.65,5.66,5.65,101599.0,20171010 14:30:52 460484
2017-10-05 13:15:00,5.64,5.64,5.64,5.64,101719.0,20171010 14:30:52 459484
2017-10-05 13:20:00,5.65,5.64,5.65,5.64,102163.0,20171010 14:30:52 459484
2017-10-05 13:25:00,5.66,5.65,5.67,5.64,110758.0,20171010 14:30:52 458486
2017-10-05 13:30:00,5.65,5.66,5.66,5.65,111208.0,20171010 14:30:52 457488
2017-10-05 13:35:00,5.64,5.64,5.64,5.64,111408.0,20171010 14:30:52 457488
2017-10-05 13:40:00,5.68,5.65,5.69,5.65,114022.0,20171010 14:30:52 456486
2017-10-05 13:45:00,5.68,5.68,5.68,5.68,114722.0,20171010 14:30:52 456486
2017-10-05 13:50:00,5.68,5.68,5.68,5.68,114822.0,20171010 14:30:52 455487
2017-10-05 13:55:00,5.67,5.68,5.68,5.67,116222.0,20171010 14:30:52 454485
2017-10-05 14:00:00,5.66,5.67,5.67,5.66,117222.0,20171010 14:30:52 453487
2017-10-05 14:05:00,5.65,5.65,5.66,5.64,118202.0,20171010 14:30:52 452485
2017-10-05 14:10:00,5.64,5.6404,5.6404,5.64,118953.0,20171010 14:30:52 452485
2017-10-05 14:15:00,5.6422,5.6422,5.6422,5.6422,120163.0,20171010 14:30:52 450487
2017-10-05 14:20:00,5.64,5.65,5.66,5.64,121483.0,20171010 14:30:52 449453
2017-10-05 14:25:00,5.63,5.641,5.655,5.625,132343.0,20171010 14:30:52 447488
2017-10-05 14:30:00,5.63,5.65,5.65,5.63,132767.0,20171010 14:30:52 446453
2017-10-05 14:35:00,5.65,5.63,5.65,5.63,133657.0,20171010 14:30:52 446453
2017-10-05 14:45:00,5.64,5.64,5.64,5.64,134047.0,20171010 14:30:52 445484
2017-10-05 14:50:00,5.65,5.64,5.655,5.64,136367.0,20171010 14:30:52 445484
2017-10-05 14:55:00,5.65,5.65,5.655,5.65,137347.0,20171010 14:30:52 444487
2017-10-05 15:00:00,5.6502,5.65,5.6502,5.65,137747.0,20171010 14:30:52 444487
2017-10-05 15:05:00,5.67,5.66,5.67,5.65,138767.0,20171010 14:30:52 443486
2017-10-05 15:10:00,5.65,5.65,5.65,5.65,138967.0,20171010 14:30:52 442465
2017-10-05 15:15:00,5.66,5.65,5.67,5.65,140047.0,20171010 14:30:52 442465
2017-10-05 15:20:00,5.66,5.66,5.66,5.66,140347.0,20171010 14:30:52 441442
2017-10-05 15:25:00,5.65,5.6675,5.67,5.65,142750.0,20171010 14:30:52 439485
2017-10-05 15:30:00,5.65,5.65,5.65,5.65,142850.0,20171010 14:30:52 439485
2017-10-05 15:35:00,5.66,5.65,5.66,5.64,144105.0,20171010 14:30:52 438485
2017-10-05 15:40:00,5.67,5.65,5.67,5.65,147889.0,20171010 14:30:52 438485
2017-10-05 15:45:00,5.66,5.6592,5.662,5.65,150104.0,20171010 14:30:52 437484
2017-10-05 15:50:00,5.645,5.66,5.67,5.645,157808.0,20171010 14:30:52 437484
2017-10-05 15:55:00,5.64,5.645,5.65,5.64,163122.0,20171010 14:30:52 436483
2017-10-05 16:00:00,5.62,5.64,5.65,5.61,176021.0,20171010 14:30:52 436483
2017-10-05 16:05:00,5.63,5.63,5.63,5.63,180107.0,20171010 14:30:52 435483
2017-10-06 00:00:00,5.86,5.865,5.84,5.865,457734.0,20171010 14:30:52 435483
