2017-05-05 10:40:00,NAT,7.0665,7.07,7.06,7.0614,16888.0
2017-05-05 10:35:00,NAT,7.0701,7.08,7.05,7.0607,99653.0
2017-05-05 10:30:00,NAT,7.07,7.09,7.04,7.08,109669.0
2017-05-05 10:25:00,NAT,7.135,7.135,7.07,7.07,89944.0
2017-05-05 10:20:00,NAT,7.1442,7.16,7.13,7.132,57080.0
2017-05-05 10:15:00,NAT,7.115,7.1458,7.11,7.1458,71610.0
2017-05-05 10:10:00,NAT,7.145,7.145,7.11,7.11,43958.0
2017-05-05 10:05:00,NAT,7.1,7.145,7.09,7.14,48889.0
2017-05-05 10:00:00,NAT,7.2,7.2,7.1,7.1099,98486.0
2017-05-05 09:55:00,NAT,7.23,7.2385,7.2,7.2,50083.0
2017-05-05 09:50:00,NAT,7.175,7.25,7.175,7.23,74651.0
2017-05-05 09:45:00,NAT,7.1801,7.19,7.17,7.1738,34195.0
2017-05-05 09:40:00,NAT,7.21,7.21,7.1702,7.185,36982.0
2017-05-05 09:35:00,NAT,7.17,7.2306,7.17,7.219,51907.0
2017-05-05 09:30:00,NAT,7.2,7.2,7.18,7.18,1050.0
2017-05-05 09:05:00,NAT,7.25,7.25,7.2,7.2,500.0
2017-05-05 08:15:00,NAT,7.2,7.2,7.2,7.2,4000.0
2017-05-04 19:10:00,NAT,7.2,7.2,7.2,7.2,100.0
2017-05-04 17:05:00,NAT,7.25,7.25,7.15,7.15,727.0
2017-05-04 17:00:00,NAT,7.25,7.25,7.25,7.25,265.0
2017-05-04 16:05:00,NAT,7.15,7.15,7.15,7.15,44202.0
2017-05-04 16:00:00,NAT,7.13,7.17,7.12,7.155,131711.0
2017-05-04 15:55:00,NAT,7.11,7.13,7.11,7.13,83821.0
2017-05-04 15:50:00,NAT,7.115,7.1199,7.11,7.115,25217.0
2017-05-04 15:45:00,NAT,7.14,7.1499,7.11,7.1199,86349.0
2017-05-04 15:40:00,NAT,7.16,7.16,7.14,7.145,45339.0
2017-05-04 15:35:00,NAT,7.14,7.16,7.12,7.1528,58632.0
2017-05-04 15:30:00,NAT,7.1763,7.18,7.14,7.14,38097.0
2017-05-04 15:25:00,NAT,7.175,7.18,7.17,7.1772,7341.0
2017-05-04 15:20:00,NAT,7.1763,7.18,7.17,7.18,16100.0
2017-05-04 15:15:00,NAT,7.19,7.2,7.17,7.18,24329.0
2017-05-04 15:10:00,NAT,7.2,7.2,7.19,7.195,14380.0
2017-05-04 15:05:00,NAT,7.195,7.2,7.19,7.19,17322.0
2017-05-04 15:00:00,NAT,7.16,7.2,7.16,7.199,78802.0
2017-05-04 14:55:00,NAT,7.16,7.16,7.15,7.16,5450.0
2017-05-04 14:50:00,NAT,7.155,7.16,7.1521,7.1521,5020.0
2017-05-04 14:45:00,NAT,7.153,7.17,7.15,7.15,31322.0
2017-05-04 14:40:00,NAT,7.157,7.16,7.15,7.15,7539.0
2017-05-04 14:35:00,NAT,7.16,7.16,7.15,7.1588,5829.0
2017-05-04 14:30:00,NAT,7.15,7.16,7.14,7.1599,16402.0
2017-05-04 14:25:00,NAT,7.15,7.15,7.13,7.1499,16693.0
2017-05-04 14:20:00,NAT,7.1406,7.16,7.1406,7.16,19813.0
2017-05-04 14:15:00,NAT,7.145,7.15,7.1437,7.15,4435.0
2017-05-04 14:10:00,NAT,7.13,7.15,7.12,7.14,24065.0
2017-05-04 14:05:00,NAT,7.1165,7.15,7.11,7.128,36311.0
2017-05-04 14:00:00,NAT,7.09,7.12,7.09,7.1199,14686.0
2017-05-04 13:55:00,NAT,7.1032,7.1066,7.09,7.0956,12381.0
2017-05-04 13:50:00,NAT,7.0799,7.11,7.07,7.11,36097.0
2017-05-04 13:45:00,NAT,7.0587,7.08,7.0587,7.08,29945.0
2017-05-04 13:40:00,NAT,7.06,7.07,7.04,7.055,109352.0
2017-05-04 13:35:00,NAT,7.0699,7.07,7.06,7.065,38276.0
2017-05-04 13:30:00,NAT,7.0835,7.0853,7.06,7.0662,70001.0
2017-05-04 13:25:00,NAT,7.09,7.1,7.08,7.08,31941.0
2017-05-04 13:20:00,NAT,7.095,7.1,7.09,7.0962,18820.0
2017-05-04 13:15:00,NAT,7.0884,7.1,7.08,7.095,36106.0
2017-05-04 13:10:00,NAT,7.09,7.11,7.08,7.09,43279.0
2017-05-04 13:05:00,NAT,7.07,7.08,7.07,7.08,29976.0
2017-05-04 13:00:00,NAT,7.08,7.08,7.07,7.0764,23470.0
2017-05-04 12:55:00,NAT,7.0775,7.08,7.07,7.07,11893.0
2017-05-04 12:50:00,NAT,7.075,7.08,7.06,7.07,29269.0
2017-05-04 12:45:00,NAT,7.04,7.1,7.0399,7.07,60941.0
2017-05-04 12:40:00,NAT,7.025,7.04,7.02,7.04,22639.0
2017-05-04 12:35:00,NAT,7.02,7.03,7.02,7.0281,15486.0
2017-05-04 12:30:00,NAT,7.03,7.03,7.02,7.029,20639.0
2017-05-04 12:25:00,NAT,7.03,7.045,7.02,7.03,35015.0
2017-05-04 12:20:00,NAT,7.0448,7.045,7.01,7.0364,26608.0
2017-05-04 12:15:00,NAT,7.04,7.05,7.0339,7.04,23054.0
2017-05-04 12:10:00,NAT,7.0399,7.055,7.03,7.04,49080.0
2017-05-04 12:05:00,NAT,7.03,7.05,7.0209,7.03,34521.0
2017-05-04 12:00:00,NAT,7.0,7.03,7.0,7.0262,36789.0
2017-05-04 11:55:00,NAT,7.0209,7.025,7.0,7.0099,120619.0
2017-05-04 11:50:00,NAT,7.065,7.07,7.03,7.03,43174.0
2017-05-04 11:45:00,NAT,7.07,7.0765,7.05,7.065,38180.0
2017-05-04 11:40:00,NAT,7.096,7.096,7.07,7.07,35643.0
2017-05-04 11:35:00,NAT,7.08,7.1,7.08,7.0952,20931.0
2017-05-04 11:30:00,NAT,7.15,7.1561,7.0829,7.086,69270.0
2017-05-04 11:25:00,NAT,7.1461,7.16,7.14,7.16,19678.0
2017-05-04 11:20:00,NAT,7.12,7.15,7.11,7.148,24459.0
2017-05-04 11:15:00,NAT,7.0864,7.12,7.08,7.115,19105.0
2017-05-04 11:10:00,NAT,7.1,7.1,7.07,7.0884,41850.0
2017-05-04 11:05:00,NAT,7.105,7.11,7.09,7.095,25226.0
2017-05-04 11:00:00,NAT,7.0662,7.11,7.06,7.108,28532.0
2017-05-04 10:55:00,NAT,7.12,7.12,7.06,7.06,48625.0
2017-05-04 10:50:00,NAT,7.105,7.15,7.1,7.11,53901.0
2017-05-04 10:45:00,NAT,7.04,7.12,7.039,7.1,86397.0
2017-05-04 10:40:00,NAT,7.02,7.0399,7.0,7.035,114564.0
2017-05-04 10:35:00,NAT,7.0399,7.05,7.01,7.02,115134.0
2017-05-04 10:30:00,NAT,7.0463,7.0699,7.02,7.0382,77301.0
2017-05-04 10:25:00,NAT,7.09,7.09,7.0413,7.05,118219.0
2017-05-04 10:20:00,NAT,7.12,7.12,7.06,7.0808,80529.0
2017-05-04 10:15:00,NAT,7.182,7.198,7.11,7.11,71587.0
2017-05-04 10:10:00,NAT,7.19,7.2,7.18,7.18,89896.0
2017-05-04 10:05:00,NAT,7.16,7.2,7.12,7.19,136753.0
2017-05-04 10:00:00,NAT,7.23,7.24,7.1,7.17,242565.0
2017-05-04 09:55:00,NAT,7.2862,7.31,7.22,7.22,105950.0
2017-05-04 09:50:00,NAT,7.4899,7.4899,7.28,7.28,211621.0
2017-05-04 09:45:00,NAT,7.5001,7.52,7.48,7.4803,120752.0
2017-05-04 09:40:00,NAT,7.555,7.555,7.5,7.5,96775.0
2017-05-04 09:35:00,NAT,7.58,7.67,7.55,7.55,79236.0
2017-05-04 09:30:00,NAT,7.66,7.66,7.6,7.6,871.0
2017-05-03 18:35:00,NAT,7.52,7.52,7.52,7.52,887.0
2017-05-03 18:15:00,NAT,7.52,7.52,7.52,7.52,1000.0
2017-05-03 17:20:00,NAT,7.52,7.52,7.52,7.52,100.0
2017-05-03 17:05:00,NAT,7.52,7.52,7.52,7.52,111.0
2017-05-03 16:55:00,NAT,7.52,7.52,7.52,7.52,825.0
2017-05-03 16:40:00,NAT,7.52,7.52,7.52,7.52,200.0
2017-05-03 16:35:00,NAT,7.5,7.52,7.5,7.52,1200.0
2017-05-03 16:30:00,NAT,7.5,7.5,7.5,7.5,150.0
2017-05-03 16:25:00,NAT,7.52,7.52,7.51,7.51,950.0
2017-05-03 16:20:00,NAT,7.52,7.52,7.51,7.51,400.0
2017-05-03 16:10:00,NAT,7.52,7.52,7.5,7.5,2000.0
2017-05-03 16:05:00,NAT,7.52,7.52,7.52,7.52,85955.0
2017-05-03 16:00:00,NAT,7.5299,7.53,7.51,7.52,250804.0
2017-05-03 15:55:00,NAT,7.52,7.53,7.52,7.52,109091.0
2017-05-03 15:50:00,NAT,7.54,7.54,7.52,7.52,94912.0
2017-05-03 15:45:00,NAT,7.55,7.5599,7.53,7.535,53672.0
2017-05-03 15:40:00,NAT,7.56,7.56,7.55,7.55,26153.0
2017-05-03 15:35:00,NAT,7.56,7.56,7.55,7.555,41508.0
2017-05-03 15:30:00,NAT,7.57,7.57,7.52,7.56,97428.0
2017-05-03 15:25:00,NAT,7.535,7.57,7.53,7.5636,91247.0
2017-05-03 15:20:00,NAT,7.575,7.58,7.51,7.54,177297.0
2017-05-03 15:15:00,NAT,7.59,7.595,7.575,7.575,92338.0
2017-05-03 15:10:00,NAT,7.62,7.63,7.59,7.5999,102060.0
2017-05-03 15:05:00,NAT,7.63,7.63,7.62,7.621,31052.0
2017-05-03 15:00:00,NAT,7.6,7.63,7.6,7.625,93310.0
2017-05-03 14:55:00,NAT,7.625,7.63,7.6,7.6,43681.0
2017-05-03 14:50:00,NAT,7.65,7.66,7.62,7.6261,59307.0
2017-05-03 14:45:00,NAT,7.59,7.6601,7.59,7.6572,110936.0
2017-05-03 14:40:00,NAT,7.595,7.62,7.59,7.5918,47122.0
2017-05-03 14:35:00,NAT,7.62,7.63,7.59,7.59,92394.0
2017-05-03 14:30:00,NAT,7.68,7.68,7.62,7.62,60148.0
2017-05-03 14:25:00,NAT,7.7,7.7,7.68,7.6865,68712.0
2017-05-03 14:20:00,NAT,7.71,7.72,7.7,7.7,48226.0
2017-05-03 14:15:00,NAT,7.739,7.739,7.71,7.72,35896.0
2017-05-03 14:10:00,NAT,7.74,7.75,7.73,7.74,46659.0
2017-05-03 14:05:00,NAT,7.73,7.76,7.73,7.75,68304.0
2017-05-03 14:00:00,NAT,7.755,7.76,7.72,7.73,72294.0
