Date,Open,High,Low,Close,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-05-22 09:40:00,1.67,1.7,1.63,1.64,649984.0,-0.0237514137746,0,0,1.85,-1,1.7061948341,-0.00960601976696,1.68342404762,1
2017-05-22 09:45:00,1.65,1.66,1.58,1.63,670486.0,-0.00609756097561,0,0,1.85,-1,1.69095586728,-0.0089315513765,1.67833604308,1
2017-05-22 09:50:00,1.6397,1.64,1.6,1.63,179422.0,0.0,0,0,1.8176,-1,1.67876469382,-0.00720963432054,1.67373261041,1
2017-05-22 09:55:00,1.6301,1.64,1.56,1.5899,329345.0,-0.0246012269939,0,0,1.789088,-1,1.66099175506,-0.010586914789,1.66574855228,0
2017-05-22 10:00:00,1.59,1.605,1.5801,1.6024,119450.0,0.00786212969369,1,1,1.75243392,-1,1.64927340405,-0.00705503261872,1.65971535682,0
2017-05-22 10:05:00,1.605,1.608,1.54,1.564,273149.0,-0.0239640539191,0,0,1.7216444928,-1,1.63221872324,-0.0103407238407,1.65059960855,0
2017-05-22 10:10:00,1.56,1.58,1.55,1.56,71659.0,-0.00255754475703,0,0,1.68531559424,-1,1.61777497859,-0.00884914775308,1.6419710744,0
2017-05-22 10:15:00,1.56,1.56,1.52,1.5401,211108.0,-0.0127564102564,0,0,1.65625247539,-1,1.60223998287,-0.0096026925397,1.63226906732,0
2017-05-22 10:20:00,1.545,1.5699,1.54,1.56,83705.0,0.0129212388806,1,1,1.62900198031,-1,1.5937919863,-0.0052726162526,1.625386299,0
2017-05-22 10:25:00,1.56,1.57,1.5417,1.5501,123076.0,-0.00634615384615,0,0,1.60720158425,-1,1.58505358904,-0.00548277148745,1.61821617529,0
2017-05-22 10:30:00,1.5501,1.5576,1.51,1.5249,164060.0,-0.0162570156764,0,0,1.5897612674,-1,1.57302287123,-0.00759010161595,1.6093289205,0
2017-05-22 10:35:00,1.5254,1.53,1.52,1.521,47585.0,-0.00255754475703,0,0,1.57380901392,-1,1.56261829698,-0.00661438205147,1.60091664236,0
2017-05-22 10:40:00,1.52,1.5479,1.51,1.5479,82231.0,0.0176857330703,1,1,1.56104721114,-1,1.55967463759,-0.00188379939138,1.59586743832,0
2017-05-22 10:45:00,1.54,1.54,1.51,1.53,52827.0,-0.0115640545255,0,0,1.55083776891,-1,1.55373971007,-0.00380523435749,1.58959434896,0
2017-05-22 10:50:00,1.5217,1.53,1.51,1.5265,33900.0,-0.00228758169935,0,0,1.5479,-1,1.54829176806,-0.0035063414925,1.58358536334,0
2017-05-22 10:55:00,1.5252,1.53,1.52,1.5299,30212.0,0.00222731739273,1,1,1.54032,-1,1.54461341444,-0.00237574964038,1.5784724716,0
2017-05-22 11:00:00,1.523,1.53,1.51,1.5265,30208.0,-0.002222367475,0,0,1.534256,-1,1.54099073156,-0.00234536541963,1.5735227124,0
2017-05-22 11:05:00,1.53,1.55,1.5289,1.5416,62699.0,0.00989190959712,1,1,1.51,1,1.54111258524,7.90749005541e-05,1.57048245407,0
2017-05-22 11:10:00,1.5489,1.55,1.53,1.53,48325.0,-0.00752464971458,0,0,1.51,1,1.5388900682,-0.00144215099545,1.56662698226,0
2017-05-22 11:15:00,1.532,1.54,1.53,1.53,31567.0,0.0,0,0,1.5116,1,1.53711205456,-0.00115538703893,1.56313869823,0
2017-05-22 11:20:00,1.5301,1.5499,1.53,1.5461,32010.0,0.010522875817,1,1,1.513136,1,1.53890964365,0.00116945871536,1.56151596507,0
2017-05-22 11:25:00,1.5499,1.55,1.52,1.53,42443.0,-0.0104132979756,0,0,1.51461056,1,1.53712771492,-0.00115791640946,1.55851444458,0
2017-05-22 11:30:00,1.5398,1.5398,1.51,1.5198,39507.0,-0.00666666666667,0,0,1.55,-1,1.53366217193,-0.00225455760742,1.55482735462,0
2017-05-22 11:35:00,1.515,1.5199,1.48,1.4901,138052.0,-0.0195420450059,0,0,1.55,-1,1.52494973755,-0.00568080412103,1.54866284466,0
2017-05-22 11:40:00,1.49,1.52,1.48,1.52,52332.0,0.0200657673982,1,1,1.5444,-1,1.52395979004,-0.000649167303615,1.54593304993,0
2017-05-22 11:45:00,1.5199,1.52,1.5,1.509,38214.0,-0.00723684210526,0,0,1.539248,-1,1.52096783203,-0.0019632788391,1.5424156166,0
2017-05-22 11:50:00,1.5,1.51,1.5,1.51,11621.0,0.000662690523526,0,0,1.53450816,-1,1.51877426562,-0.00144221748793,1.53932841502,0
2017-05-22 11:55:00,1.51,1.52,1.5001,1.51,27434.0,0.0,0,0,1.5301475072,-1,1.5170194125,-0.00115544038668,1.53653523264,0
2017-05-22 12:00:00,1.51,1.53,1.51,1.5299,22179.0,0.013178807947,1,1,1.48,1,1.51959553,0.00169814405734,1.53590330572,0
2017-05-22 12:05:00,1.5299,1.53,1.52,1.5298,3780.0,-6.53637492647e-05,0,0,1.482,1,1.521636424,0.00134305080521,1.53532203851,0
2017-05-22 12:10:00,1.53,1.53,1.52,1.5299,13951.0,6.53680219636e-05,0,0,1.48392,1,1.5232891392,0.00108614329551,1.53480565389,0
2017-05-22 12:15:00,1.5299,1.5299,1.51,1.515,12932.0,-0.00973919864043,0,0,1.4857632,1,1.52163131136,-0.00108832118423,1.53291940114,0
2017-05-22 12:20:00,1.5199,1.52,1.51,1.52,11200.0,0.003300330033,1,1,1.487532672,1,1.52130504909,-0.000214416113471,1.53168898198,0
2017-05-22 12:25:00,1.52,1.52,1.51,1.52,10225.0,0.0,0,0,1.48923136512,1,1.52104403927,-0.00017156967808,1.5305757456,0
2017-05-22 12:30:00,1.52,1.5299,1.51,1.52,4280.0,0.0,0,0,1.49086211052,1,1.52083523142,-0.000137279295429,1.52956853174,0
2017-05-22 12:35:00,1.52,1.52,1.5,1.5001,19576.0,-0.0130921052632,0,0,1.49242762609,1,1.51668818513,-0.00272682155013,1.5267620049,0
2017-05-22 12:40:00,1.5199,1.52,1.4999,1.51,20967.0,0.00659956002933,1,1,1.49393052105,1,1.51535054811,-0.000881945966013,1.52516562348,0
2017-05-22 12:45:00,1.51,1.51,1.5,1.51,14292.0,0.0,0,0,1.49537330021,1,1.51428043849,-0.000706179585046,1.52372127839,0
2017-05-22 12:50:00,1.51,1.51,1.506,1.51,3300.0,0.0,0,0,1.4967583682,1,1.51342435079,-0.000565342901653,1.52241448997,0
2017-05-22 12:55:00,1.51,1.52,1.5069,1.52,16552.0,0.00662251655629,1,1,1.49808803347,1,1.51473948063,0.000868976266774,1.52218453855,0
2017-05-22 13:00:00,1.52,1.52,1.51,1.52,15369.0,0.0,0,0,1.49936451213,1,1.5157915845,0.000694577442107,1.52197648726,0
2017-05-22 13:05:00,1.512,1.52,1.5099,1.51,34339.0,-0.00657894736842,0,0,1.50058993165,1,1.5146332676,-0.000764166335735,1.52083586942,0
2017-05-22 13:10:00,1.5002,1.51,1.5,1.5061,28559.0,-0.00258278145695,0,0,1.53,-1,1.51292661408,-0.00112677673018,1.51943245329,0
2017-05-22 13:15:00,1.51,1.51,1.5,1.51,15600.0,0.00258946949074,1,1,1.5288,-1,1.51234129127,-0.000386881168662,1.5185341244,0
2017-05-22 13:20:00,1.51,1.51,1.51,1.51,1900.0,0.0,0,0,1.527648,-1,1.51187303301,-0.000309624722904,1.51772135065,0
2017-05-22 13:25:00,1.51,1.51,1.5,1.5,21837.0,-0.00662251655629,0,0,1.52654208,-1,1.50949842641,-0.00157063890336,1.51603360297,0
2017-05-22 13:30:00,1.51,1.51,1.49,1.5,45467.0,0.0,0,0,1.5254803968,-1,1.50759874113,-0.00125848775251,1.51450659316,0
2017-05-22 13:35:00,1.4915,1.5,1.49,1.4913,20590.0,-0.0058,0,0,1.52264196506,-1,1.5043389929,-0.00216221209048,1.51229644143,0
2017-05-22 13:40:00,1.49,1.49,1.46,1.47,85565.0,-0.0142828404748,0,0,1.52003060785,-1,1.49747119432,-0.004565326441,1.50826820892,0
2017-05-22 13:45:00,1.47,1.48,1.4603,1.48,9900.0,0.00680272108844,1,1,1.51282693491,-1,1.49397695546,-0.00233342643095,1.50557599854,0
2017-05-22 13:50:00,1.4747,1.4799,1.47,1.4736,24933.0,-0.00432432432432,0,0,1.50648770272,-1,1.48990156437,-0.00272788082617,1.50253066535,0
2017-05-22 13:55:00,1.4703,1.4893,1.46,1.4784,21845.0,0.00325732899023,1,1,1.50090917839,-1,1.48760125149,-0.00154393614199,1.50023250674,0
2017-05-22 14:00:00,1.4799,1.48,1.47,1.4782,9275.0,-0.000135281385281,0,0,1.49600007699,-1,1.48572100119,-0.00126394777949,1.49813417277,0
2017-05-22 14:05:00,1.4797,1.48,1.47,1.48,9980.0,0.0012176971993,1,1,1.49168006775,-1,1.48457680096,-0.000770131295141,1.49640710869,0
2017-05-22 14:10:00,1.475,1.48,1.4747,1.475,2250.0,-0.00337837837838,0,0,1.48787845962,-1,1.48266144076,-0.00129017251911,1.49436833644,0
2017-05-22 14:15:00,1.48,1.48,1.4794,1.4794,4000.0,0.00298305084746,1,1,1.48453304446,-1,1.48200915261,-0.000439944099807,1.49294278059,0
2017-05-22 14:20:00,1.48,1.485,1.47,1.48,28264.0,0.000405569825605,0,0,1.46,1,1.48160732209,-0.000271139028792,1.49171013482,0
2017-05-22 14:25:00,1.4823,1.4884,1.4723,1.4723,12509.0,-0.0052027027027,0,0,1.461,1,1.47974585767,-0.00125638176195,1.48986155055,0
2017-05-22 14:30:00,1.475,1.475,1.47,1.47,6637.0,-0.00156218162059,0,0,1.463192,1,1.47779668614,-0.00131723398594,1.48796997431,0
2017-05-22 14:35:00,1.47,1.495,1.44,1.47,87364.0,0.0,0,0,1.495,-1,1.47623734891,-0.00105517710389,1.48625854818,0
2017-05-22 14:40:00,1.47,1.47,1.465,1.47,1000.0,0.0,0,0,1.495,-1,1.47498987913,-0.000845033342948,1.48471011502,0
2017-05-22 14:45:00,1.4667,1.49,1.4663,1.49,17073.0,0.0136054421769,1,1,1.495,-1,1.4779919033,0.00203528459207,1.48521391359,0
2017-05-22 14:50:00,1.48,1.5,1.48,1.4897,23872.0,-0.000201342281879,0,0,1.44,1,1.48033352264,0.00158432487643,1.48564115992,0
2017-05-22 14:55:00,1.489,1.489,1.47,1.4797,18329.0,-0.00671276095858,0,0,1.4424,1,1.48020681811,-8.55918794058e-05,1.48507533516,0
2017-05-22 15:00:00,1.4799,1.48,1.4797,1.48,2302.0,0.000202743799419,0,0,1.444704,1,1.48016545449,-2.79444886849e-05,1.48459196991,0
2017-05-22 15:05:00,1.48,1.48,1.4799,1.4799,823.0,-6.75675675675e-05,0,0,1.44691584,1,1.48011236359,-3.58682186394e-05,1.48414511563,0
2017-05-22 15:10:00,1.47,1.48,1.47,1.47,6059.0,-0.00668964119197,0,0,1.4490392064,1,1.47808989087,-0.00136643187927,1.48279796176,0
2017-05-22 15:15:00,1.47,1.49,1.47,1.49,40086.0,0.0136054421769,1,1,1.45107763814,1,1.4804719127,0.00161155410093,1.48348387017,0
2017-05-22 15:20:00,1.4899,1.505,1.48,1.49,36839.0,0.0,0,0,1.45303453262,1,1.48237753016,0.00128716893837,1.48410445396,0
2017-05-22 15:25:00,1.49,1.49,1.4774,1.4774,9600.0,-0.00845637583893,0,0,1.45719177001,1,1.48138202413,-0.000671560389729,1.48346593453,0
2017-05-22 15:30:00,1.475,1.48,1.47,1.4776,10999.0,0.000135372952484,0,0,1.46101642841,1,1.4806256193,-0.000510607536195,1.4829072741,0
2017-05-22 15:35:00,1.4747,1.48,1.47,1.474,10132.0,-0.00243638332431,0,0,1.46453511414,1,1.47930049544,-0.000894975639438,1.48205896228,0
2017-05-22 15:40:00,1.4716,1.48,1.4716,1.48,11618.0,0.00407055630936,1,1,1.467772305,1,1.47944039635,9.45723415282e-05,1.48186287064,0
2017-05-22 15:45:00,1.48,1.49,1.48,1.4899,18038.0,0.00668918918919,1,1,1.47,1,1.48153231708,0.00141399459856,1.48262831153,0
2017-05-22 15:50:00,1.48,1.49,1.48,1.49,15542.0,6.71185985637e-05,0,0,1.4716,1,1.48322585367,0.00114309796955,1.4833303771,0
2017-05-22 15:55:00,1.49,1.51,1.49,1.503,71078.0,0.00872483221477,1,1,1.474272,1,1.48718068293,0.00266637023418,1.48520367452,1
2017-05-22 16:00:00,1.509,1.55,1.4997,1.525,123393.0,0.0146373918829,1,1,1.47855936,1,1.49474454635,0.00508604199895,1.48899380075,1
2017-05-22 16:05:00,1.52,1.52,1.51,1.51,3600.0,-0.00983606557377,0,0,1.4899898624,1,1.49779563708,0.00204121215106,1.49099439116,1
2017-05-22 16:10:00,1.5,1.5,1.5,1.5,100.0,-0.00662251655629,0,0,1.49959148442,1,1.49823650966,0.000294347622384,1.49185206819,1
2017-05-22 17:00:00,1.51,1.51,1.51,1.51,100.0,0.00666666666667,1,1,1.5,1,1.50058920773,0.00157031153126,1.49358044265,1
2017-05-22 17:35:00,1.51,1.51,1.51,1.51,1805.0,0.0,0,0,1.5,1,1.50247136618,0.00125427961526,1.49514421002,1
2017-05-22 17:40:00,1.52,1.52,1.52,1.52,2650.0,0.00662251655629,1,1,1.508,1,1.50597709295,0.00233330687174,1.49751142811,1
2017-05-22 17:45:00,1.52,1.52,1.52,1.52,1457.0,0.0,0,0,1.51,1,1.50878167436,0.00186230017959,1.49965319686,1
2017-05-22 17:55:00,1.54,1.54,1.54,1.54,1058.0,0.0131578947368,1,1,1.5164,1,1.51502533949,0.00413821643955,1.50349574954,1
2017-05-22 18:00:00,1.54,1.54,1.54,1.54,1000.0,0.0,0,0,1.52,1,1.52002027159,0.00329692974278,1.50697234482,1
2017-05-23 07:45:00,1.55,1.58,1.55,1.58,1250.0,0.025974025974,1,1,1.5248,1,1.53201621727,0.00789196427605,1.5139273596,1
2017-05-23 08:05:00,1.53,1.53,1.53,1.53,700.0,-0.0316455696203,0,0,1.58,-1,1.53161297382,-0.000263210956681,1.51545808726,1
2017-05-23 08:10:00,1.53,1.53,1.52,1.52,1800.0,-0.00653594771242,0,0,1.58,-1,1.52929037905,-0.00151643711764,1.51589065038,1
2017-05-23 08:30:00,1.49,1.52,1.49,1.52,430.0,0.0,0,0,1.5752,-1,1.52743230324,-0.00121499215331,1.51628201701,1
2017-05-23 08:40:00,1.52,1.52,1.5,1.5,2100.0,-0.0131578947368,0,0,1.564976,-1,1.52194584259,-0.00359195012237,1.51473134872,1
2017-05-23 08:50:00,1.51,1.51,1.51,1.51,1000.0,0.00666666666667,1,1,1.55597888,-1,1.51955667408,-0.00156981178435,1.51428074408,1
2017-05-23 08:55:00,1.51,1.51,1.51,1.51,300.0,0.0,0,0,1.5480614144,-1,1.51764533926,-0.00125782397437,1.51387305417,1
2017-05-23 09:00:00,1.51,1.51,1.51,1.51,2290.0,0.0,0,0,1.54109404467,-1,1.51611627141,-0.00100752647045,1.51350419187,1
2017-05-23 09:05:00,1.51,1.51,1.51,1.51,1764.0,0.0,0,0,1.53496275931,-1,1.51489301713,-0.000806834083055,1.51317045931,1
2017-05-23 09:10:00,1.51,1.51,1.51,1.51,4915.0,0.0,0,0,1.52956722819,-1,1.5139144137,-0.00064598847196,1.5128685108,1
2017-05-23 09:15:00,1.51,1.51,1.5,1.5,2184.0,-0.00662251655629,0,0,1.52481916081,-1,1.51113153096,-0.00183820347773,1.51164293834,0
2017-05-23 09:20:00,1.51,1.51,1.5,1.5,2734.0,0.0,0,0,1.52064086151,-1,1.50890522477,-0.00147327095398,1.51053408707,0
2017-05-23 09:25:00,1.5,1.51,1.5,1.51,3975.0,0.00666666666667,1,1,1.51696395813,-1,1.50912417982,0.000145108548001,1.51048322164,0
2017-05-23 09:30:00,1.51,1.51,1.51,1.51,1184.0,0.0,0,0,1.51372828316,-1,1.50929934385,0.000116069995653,1.51043720053,0
2017-05-23 09:35:00,1.5,1.51,1.47,1.48,95412.0,-0.0198675496689,0,0,1.51088088918,-1,1.50343947508,-0.00388250932082,1.50753841953,0
2017-05-23 09:40:00,1.485,1.485,1.4002,1.45,151461.0,-0.0202702702703,0,0,1.51,-1,1.49275158007,-0.00710896261105,1.50205857005,0
2017-05-23 09:45:00,1.45,1.47,1.43,1.4379,24353.0,-0.00834482758621,0,0,1.51,-1,1.48178126405,-0.00734905670814,1.49594823004,0
2017-05-23 09:50:00,1.44,1.47,1.43,1.455,44801.0,0.0118923430002,1,1,1.48804,-1,1.47642501124,-0.00361473919288,1.49204839861,0
2017-05-23 09:55:00,1.45,1.456,1.44,1.45,37776.0,-0.00343642611684,0,0,1.470472,-1,1.47114000899,-0.00357959409257,1.48804378922,0
2017-05-23 10:00:00,1.4482,1.47,1.4432,1.465,33241.0,0.0103448275862,1,1,1.4002,1,1.46991200719,-0.000834728028046,1.48584914263,0
2017-05-23 10:05:00,1.465,1.47,1.45,1.455,14610.0,-0.00682593856655,0,0,1.402992,1,1.46692960576,-0.00202896596827,1.48291112904,0
2017-05-23 10:10:00,1.455,1.465,1.44,1.465,22952.0,0.00687285223368,1,1,1.40567232,1,1.4665436846,-0.000263080893347,1.48120530723,0
2017-05-23 10:15:00,1.465,1.4695,1.46,1.46,4990.0,-0.00341296928328,0,0,1.4082454272,1,1.46523494768,-0.000892395456519,1.47918575416,0
2017-05-23 10:20:00,1.465,1.48,1.46,1.48,16388.0,0.013698630137,1,1,1.41071561011,1,1.46818795815,0.00201538358604,1.47926330138,0
2017-05-23 10:25:00,1.48,1.48,1.46,1.46,11802.0,-0.0135135135135,0,0,1.4162583613,1,1.46655036652,-0.00111538282296,1.47742870125,0
2017-05-23 10:30:00,1.465,1.465,1.45,1.455,16051.0,-0.00342465753425,0,0,1.4213576924,1,1.46424029321,-0.00157517488404,1.47529263447,0
2017-05-23 10:35:00,1.455,1.47,1.45,1.46,9310.0,0.00343642611684,1,1,1.42604907701,1,1.46339223457,-0.000579179965708,1.47383619309,0
2017-05-23 10:40:00,1.465,1.47,1.46,1.46,9874.0,0.0,0,0,1.43036515085,1,1.46271378766,-0.000463612487631,1.47251846041,0
2017-05-23 10:45:00,1.45,1.47,1.45,1.46,17126.0,0.0,0,0,1.43433593878,1,1.46217103013,-0.000371062019091,1.47132622609,0
2017-05-23 10:50:00,1.46,1.48,1.46,1.473,13550.0,0.00890410958904,1,1,1.43798906368,1,1.4643368241,0.00148121794938,1.47148563313,0
2017-05-23 10:55:00,1.48,1.48,1.475,1.48,1900.0,0.00475220638153,1,1,1.44134993858,1,1.46746945928,0.00213928594047,1.47229652521,0
2017-05-23 11:00:00,1.48,1.48,1.4749,1.48,4710.0,0.0,0,0,1.4444419435,1,1.46997556742,0.00170777533261,1.47303018948,0
2017-05-23 11:05:00,1.48,1.49,1.48,1.49,3330.0,0.00675675675676,1,1,1.44728658802,1,1.47398045394,0.002724457878,1.47464636191,0
2017-05-23 11:10:00,1.49,1.49,1.4894,1.49,12332.0,0.0,0,0,1.45241219745,1,1.47718436315,0.00217364430006,1.47610861315,1
2017-05-23 11:15:00,1.49,1.49,1.48,1.49,10850.0,0.0,0,0,1.45692273376,1,1.47974749052,0.0017351438545,1.47743160238,1
2017-05-23 11:20:00,1.49,1.49,1.4871,1.49,2800.0,0.0,0,0,1.46089200571,1,1.48179799242,0.00138571067624,1.47862859263,1
2017-05-23 11:25:00,1.49,1.49,1.4801,1.49,6218.0,0.0,0,0,1.46438496502,1,1.48343839393,0.00110703451145,1.47971158381,1
2017-05-23 11:30:00,1.49,1.495,1.48,1.495,11793.0,0.00335570469799,1,1,1.46745876922,1,1.48575071515,0.00155875783095,1.48116762344,1
2017-05-23 11:35:00,1.495,1.5,1.49,1.5,2360.0,0.00334448160535,1,1,1.47186536615,1,1.48860057212,0.00191812592891,1.48296118312,1
2017-05-23 11:40:00,1.5,1.5,1.49,1.5,17900.0,0.0,0,0,1.47749229292,1,1.49088045769,0.0015315630124,1.48458392758,1
2017-05-23 11:45:00,1.5,1.505,1.49,1.49,11460.0,-0.00666666666667,0,0,1.48199383433,1,1.49070436616,-0.000118112446837,1.485099744,1
2017-05-23 11:50:00,1.495,1.5,1.49,1.495,8785.0,0.00335570469799,1,1,1.48659506747,1,1.49156349292,0.000576322702519,1.48604262552,1
2017-05-23 11:55:00,1.495,1.5,1.47,1.4733,17200.0,-0.0145150501672,0,0,1.505,-1,1.48791079434,-0.00244890586432,1.48482904214,1
2017-05-23 12:00:00,1.4795,1.4795,1.46,1.465,11115.0,-0.00563361162017,0,0,1.5036,-1,1.48332863547,-0.003079592463,1.48294056194,1
2017-05-23 12:05:00,1.465,1.465,1.465,1.465,100.0,0.0,0,0,1.500112,-1,1.47966290838,-0.00247128451958,1.48123193699,0
2017-05-23 12:10:00,1.465,1.47,1.45,1.47,35400.0,0.00341296928328,1,1,1.49690304,-1,1.4777303267,-0.00130609591177,1.48016222871,0
2017-05-23 12:15:00,1.47,1.48,1.45,1.4549,19400.0,-0.0102721088435,0,0,1.4912746752,-1,1.47316426136,-0.00308991786786,1.47775630216,0
2017-05-23 12:20:00,1.451,1.452,1.45,1.45,5000.0,-0.00336792906729,0,0,1.48632171418,-1,1.46853140909,-0.00314483075227,1.47511284481,0
2017-05-23 12:25:00,1.455,1.4552,1.45,1.45,14575.0,0.0,0,0,1.48196310847,-1,1.46482512727,-0.00252380153048,1.47272114531,0
2017-05-23 12:30:00,1.4594,1.46,1.45,1.4573,11177.0,0.00503448275862,1,1,1.47812753546,-1,1.46332010182,-0.00102744377212,1.4712524648,0
2017-05-23 12:35:00,1.455,1.46,1.4527,1.46,3300.0,0.00185274137103,1,1,1.4747522312,-1,1.46265608145,-0.000453776560974,1.47018080149,0
2017-05-23 12:40:00,1.46,1.46,1.45,1.46,9763.0,0.0,0,0,1.47178196346,-1,1.46212486516,-0.000363186054098,1.46921120135,0
2017-05-23 12:45:00,1.4506,1.46,1.4506,1.46,6201.0,0.0,0,0,1.46916812784,-1,1.46169989213,-0.000290654404905,1.46833394408,0
2017-05-23 12:50:00,1.46,1.46,1.45,1.46,3200.0,0.0,0,0,1.4668679525,-1,1.4613599137,-0.000232591127559,1.46754023512,0
2017-05-23 12:55:00,1.46,1.46,1.45,1.455,7000.0,-0.00342465753425,0,0,1.4648437982,-1,1.46008793096,-0.000870410313656,1.46634592701,0
2017-05-23 13:00:00,1.455,1.46,1.45,1.46,2000.0,0.00343642611684,1,1,1.46306254242,-1,1.46007034477,-1.20446120456e-05,1.46574155301,0
2017-05-23 13:05:00,1.46,1.46,1.45,1.455,11248.0,-0.00342465753425,0,0,1.46149503733,-1,1.45905627582,-0.000694534313211,1.46471854796,0
2017-05-23 13:10:00,1.46,1.46,1.4539,1.46,5900.0,0.00343642611684,1,1,1.46011563285,-1,1.45924502065,0.000129360902532,1.46426916244,0
2017-05-23 13:15:00,1.46,1.46,1.45,1.46,11050.0,0.0,0,0,1.45,1,1.45939601652,0.000103475336362,1.46386257554,0
2017-05-23 13:20:00,1.46,1.46,1.455,1.46,7985.0,0.0,0,0,1.45,1,1.45951681322,8.277170426e-05,1.4634947112,0
2017-05-23 13:25:00,1.46,1.46,1.45,1.45,6237.0,-0.00684931506849,0,0,1.46,-1,1.45761345057,-0.00130410463681,1.46220950061,0
2017-05-23 13:30:00,1.455,1.46,1.45,1.46,10120.0,0.00689655172414,1,1,1.45,1,1.45809076046,0.000327459852211,1.46199907198,0
2017-05-23 13:35:00,1.46,1.46,1.455,1.46,3800.0,0.0,0,0,1.45,1,1.45847260837,0.000261882125886,1.46180868418,0
2017-05-23 13:40:00,1.46,1.46,1.45,1.4507,8500.0,-0.0063698630137,0,0,1.46,-1,1.45691808669,-0.00106585592668,1.46075071425,0
2017-05-23 13:45:00,1.45,1.45,1.43,1.4399,24309.0,-0.00744468187771,0,0,1.46,-1,1.45351446936,-0.00233617618582,1.45876493194,0
2017-05-23 13:50:00,1.431,1.45,1.43,1.45,14830.0,0.00701437599833,1,1,1.46,-1,1.45281157548,-0.00048358230061,1.45793017652,0
2017-05-23 13:55:00,1.45,1.45,1.44,1.4493,3240.0,-0.00048275862069,0,0,1.4576,-1,1.45210926039,-0.000483417883434,1.45710825495,0
2017-05-23 14:00:00,1.45,1.45,1.44,1.44,11000.0,-0.00641689091285,0,0,1.455392,-1,1.44968740831,-0.00166781670191,1.45547889733,0
2017-05-23 14:05:00,1.4415,1.45,1.44,1.45,5370.0,0.00694444444444,1,1,1.45336064,-1,1.44974992665,4.31253921767e-05,1.45495709759,0
2017-05-23 14:10:00,1.4493,1.45,1.4493,1.45,3600.0,0.0,0,0,1.4514917888,-1,1.44979994132,3.4498825966e-05,1.45448499306,0
2017-05-23 14:15:00,1.45,1.455,1.4478,1.45,3058.0,0.0,0,0,1.43,1,1.44983995305,2.75981086704e-05,1.45405785086,0
2017-05-23 14:20:00,1.45,1.45,1.444,1.45,3250.0,0.0,0,0,1.431,1,1.44987196244,2.20778776288e-05,1.45367138887,0
2017-05-23 14:25:00,1.45,1.45,1.43,1.44,22184.0,-0.00689655172414,0,0,1.455,-1,1.44789756995,-0.00136177023895,1.45236935184,0
